customer_id,churn,recency,frequency,monetary,avg_order_value,std_order_value,tenure_days,basket_depth,items_per_basket,channel_diversity,store_diversity,gap_mean,gap_std,gap_max,recency_vs_gap,n_tx_30d,spend_30d,n_tx_90d,spend_90d,n_tx_180d,spend_180d,n_tx_365d,spend_365d,trend_90_over_prev90,trend_180_over_prev180,discount_ratio,category_breadth,n_tickets,avg_satisfaction,n_unresolved_tickets,age,days_since_signup,marketing_optin,has_mobile_app,gender,region,membership_tier,income_bracket,preferred_channel,city_tier,has_purchase_history
C12852,0,42.0,12.0,6516.24,543.02,489.79543451601023,613.0,4.333333333333333,2.3333333333333335,3.0,4.0,51.90909090909091,44.70224724877832,134.0,0.809106830122592,0.0,0.0,1.0,229.35,2.0,349.96,7.0,4746.3099999999995,0.5,0.3333333333333333,0.09896625534433266,9.0,0.0,,0.0,26.0,648.0,1.0,1.0,Male,South,Silver,40-70k,Mobile App,2.0,1
C12853,1,65.0,19.0,27736.01,1459.79,1064.269015480161,414.0,10.578947368421053,5.7368421052631575,3.0,14.0,19.38888888888889,19.63232295412755,78.0,3.35243553008596,0.0,0.0,1.0,363.12,4.0,6859.82,16.0,25065.99,0.25,0.3076923076923077,0.056281800631096,14.0,0.0,,0.0,26.0,500.0,0.0,1.0,Male,Northeast,Bronze,40-70k,In-Store,1.0,1
C12854,0,16.0,82.0,166017.96,2024.6092682926828,1183.1427455625274,631.0,10.951219512195122,5.7926829268292686,3.0,26.0,7.592592592592593,6.791129835634453,32.0,2.107317073170732,1.0,3428.57,6.0,12710.86,16.0,35477.01,42.0,94631.28,0.5454545454545454,0.5925925925925926,0.0,14.0,0.0,,0.0,50.0,645.0,1.0,1.0,Female,Bangkok,Gold,70-120k,In-Store,1.0,1
C12855,0,24.0,14.0,12411.710000000001,886.5507142857143,508.37833389747607,284.0,7.214285714285714,4.285714285714286,3.0,10.0,20.0,16.482313753434823,49.0,1.2,1.0,556.51,2.0,1954.29,7.0,7308.3,14.0,12411.710000000001,0.3333333333333333,0.875,0.009286361405007165,13.0,1.0,5.0,0.0,41.0,308.0,1.0,0.0,Female,East,Silver,40-70k,In-Store,1.0,1
C12856,0,12.0,1.0,572.93,572.93,,12.0,4.0,2.0,1.0,1.0,,,,,1.0,572.93,1.0,572.93,1.0,572.93,1.0,572.93,1.0,1.0,0.0,2.0,0.0,,0.0,41.0,12.0,0.0,0.0,Female,Northeast,Bronze,<20k,In-Store,2.0,1
C12857,0,37.0,5.0,2912.09,582.418,448.3559687569689,310.0,5.6,2.8,1.0,1.0,68.25,52.417395331448255,136.0,0.5421245421245421,0.0,0.0,1.0,338.12,3.0,1170.53,5.0,2912.09,0.3333333333333333,1.0,0.017927662085827502,6.0,1.0,3.0,0.0,27.0,313.0,1.0,1.0,Male,Central,Bronze,20-40k,Mobile App,2.0,1
C12858,1,19.0,12.0,12810.060000000001,1067.505,683.9458110578911,331.0,10.25,5.5,3.0,7.0,28.363636363636363,26.65060122125851,93.0,0.6698717948717949,2.0,1169.08,4.0,4397.139999999999,7.0,7427.450000000001,12.0,12810.060000000001,1.0,1.1666666666666667,0.04429425452689803,13.0,0.0,,0.0,41.0,366.0,1.0,0.0,Female,Central,Bronze,20-40k,In-Store,2.0,1
C12859,0,6.0,28.0,40584.8,1449.457142857143,1093.8977287725559,508.0,10.071428571428571,4.928571428571429,3.0,18.0,18.59259259259259,18.766293964813332,76.0,0.32270916334661354,4.0,4637.06,6.0,6283.65,12.0,13575.98,18.0,25308.96,0.8571428571428571,1.7142857142857142,0.00511479171288528,13.0,0.0,,0.0,42.0,513.0,1.0,1.0,Male,Bangkok,Gold,70-120k,In-Store,3.0,1
C12860,1,73.0,2.0,1548.3400000000001,774.1700000000001,175.75846153172833,92.0,4.0,2.5,1.0,1.0,19.0,,19.0,3.8421052631578947,0.0,0.0,1.0,649.89,2.0,1548.3400000000001,2.0,1548.3400000000001,0.5,2.0,0.13152197081028932,4.0,1.0,4.0,1.0,29.0,112.0,0.0,1.0,Male,Northeast,Bronze,40-70k,Mobile App,2.0,1
C12861,0,22.0,14.0,5767.85,411.98928571428576,272.03896789485276,536.0,4.714285714285714,3.0,3.0,8.0,39.53846153846154,33.48038078391429,103.0,0.556420233463035,1.0,76.46,2.0,504.81,3.0,782.65,10.0,4037.1800000000003,1.0,0.375,0.04524605251614333,11.0,1.0,4.0,0.0,32.0,561.0,1.0,1.0,Female,North,Bronze,20-40k,In-Store,1.0,1
C12862,0,3.0,28.0,29888.36,1067.4414285714286,724.092978200566,638.0,8.392857142857142,4.642857142857143,1.0,1.0,23.51851851851852,26.763020368771144,108.0,0.12755905511811022,3.0,1856.66,8.0,6283.03,10.0,9609.58,17.0,19048.57,2.6666666666666665,1.25,0.025242357484015415,13.0,0.0,,0.0,33.0,665.0,1.0,1.0,Male,Central,Gold,40-70k,Mobile App,3.0,1
C12863,0,2.0,4.0,2480.1400000000003,620.0350000000001,329.62353480903033,217.0,7.25,4.25,2.0,4.0,71.66666666666667,92.08872533233009,178.0,0.027906976744186046,2.0,1363.0300000000002,3.0,1912.0300000000002,3.0,1912.0300000000002,4.0,2480.1400000000003,3.0,1.5,0.057178156659253764,8.0,0.0,,0.0,39.0,281.0,1.0,0.0,Female,Northeast,Bronze,20-40k,In-Store,1.0,1
C12864,0,69.0,12.0,5563.62,463.635,211.0424377185352,416.0,5.333333333333333,2.8333333333333335,3.0,3.0,31.545454545454547,24.937376110423628,72.0,2.1873198847262247,0.0,0.0,1.0,599.3,3.0,2100.38,6.0,3158.5,0.3333333333333333,0.75,0.0948930521301725,9.0,1.0,3.0,0.0,42.0,454.0,1.0,0.0,Male,Bangkok,Bronze,40-70k,Mobile App,1.0,1
C12865,0,86.0,5.0,4576.110000000001,915.2220000000001,758.4323420187196,222.0,10.2,4.8,2.0,5.0,34.0,24.79247197571607,61.0,2.5294117647058822,0.0,0.0,1.0,1662.94,3.0,2150.67,5.0,4576.110000000001,0.3333333333333333,1.0,0.05632818203189764,10.0,0.0,,0.0,49.0,253.0,1.0,0.0,Female,South,Bronze,20-40k,In-Store,1.0,1
C12866,0,2.0,27.0,24524.49,908.3144444444445,608.6481134343386,428.0,6.222222222222222,3.3703703703703702,3.0,4.0,16.384615384615383,14.383537598454488,63.0,0.12206572769953053,3.0,2699.63,7.0,4926.139999999999,14.0,11932.720000000001,23.0,21457.170000000002,0.875,1.4,0.02346247389872946,14.0,0.0,,0.0,41.0,435.0,1.0,1.0,Female,North,Gold,40-70k,Mobile App,1.0,1
C12867,0,136.0,6.0,2039.46,339.91,348.9507480433306,485.0,5.166666666666667,3.0,2.0,5.0,69.8,65.45380050081125,169.0,1.9484240687679084,0.0,0.0,0.0,0.0,1.0,68.48,3.0,1424.84,0.0,0.3333333333333333,0.0756952249737138,7.0,0.0,,0.0,33.0,493.0,1.0,1.0,Male,South,Silver,<20k,In-Store,3.0,1
C12868,1,32.0,23.0,43635.87,1897.2117391304348,1156.0074092545356,570.0,12.130434782608695,6.478260869565218,3.0,2.0,24.454545454545453,28.43325898398241,95.0,1.308550185873606,0.0,0.0,4.0,4727.3,6.0,8167.7,11.0,20053.78,1.3333333333333333,1.0,0.006197731620661383,14.0,0.0,,0.0,40.0,573.0,1.0,0.0,Female,East,Silver,40-70k,Online Web,1.0,1
C12869,1,16.0,19.0,32015.21,1685.0110526315789,750.0070963804627,317.0,12.210526315789474,5.947368421052632,3.0,14.0,16.72222222222222,10.196917386298985,36.0,0.9568106312292359,1.0,1200.75,5.0,6103.47,10.0,15325.349999999999,19.0,32015.21,0.8333333333333334,1.0,0.008865203765637398,14.0,0.0,,0.0,30.0,387.0,1.0,0.0,Male,Bangkok,Silver,70-120k,In-Store,1.0,1
C12870,0,29.0,26.0,48207.0,1854.1153846153845,852.4376219770254,612.0,15.653846153846153,8.5,3.0,18.0,23.32,27.165725955082934,116.0,1.2435677530017153,1.0,2369.92,4.0,6755.39,10.0,17129.85,15.0,26123.28,0.5714285714285714,1.6666666666666667,0.01657162592797576,14.0,1.0,5.0,0.0,28.0,632.0,1.0,1.0,Female,Bangkok,Silver,40-70k,In-Store,2.0,1
C12871,1,92.0,3.0,2356.14,785.38,700.5644169525027,158.0,4.333333333333333,2.0,2.0,3.0,33.0,41.012193308819754,62.0,2.787878787878788,0.0,0.0,0.0,0.0,3.0,2356.14,3.0,2356.14,0.0,3.0,0.0,3.0,0.0,,0.0,25.0,208.0,1.0,0.0,Male,Bangkok,Bronze,20-40k,In-Store,2.0,1
C12872,0,15.0,38.0,65838.66,1732.5963157894737,1017.634895297228,636.0,12.947368421052632,6.921052631578948,3.0,18.0,16.783783783783782,17.26932916270142,80.0,0.8937198067632851,2.0,2943.77,4.0,5142.02,11.0,14985.130000000001,19.0,28616.98,0.5,1.2222222222222223,0.011565252208372413,14.0,0.0,,0.0,40.0,652.0,1.0,0.0,Male,Bangkok,Gold,Unknown,In-Store,3.0,1
C12873,1,81.0,3.0,2586.08,862.0266666666666,535.7754053083562,106.0,4.333333333333333,2.6666666666666665,1.0,1.0,12.5,3.5355339059327378,15.0,6.48,0.0,0.0,1.0,1225.7,3.0,2586.08,3.0,2586.08,0.3333333333333333,3.0,0.08592595734453094,5.0,0.0,,0.0,18.0,112.0,1.0,1.0,Female,Northeast,Bronze,40-70k,Mobile App,2.0,1
C12874,0,3.0,9.0,3119.64,346.62666666666667,414.57432946336655,348.0,4.333333333333333,2.111111111111111,2.0,9.0,43.125,33.21977681184164,98.0,0.06956521739130435,1.0,80.41,1.0,80.41,2.0,1432.5700000000002,9.0,3119.64,0.5,0.25,0.05207792089406659,8.0,1.0,3.0,0.0,42.0,439.0,1.0,1.0,Female,Bangkok,Bronze,<20k,In-Store,1.0,1
C12875,0,27.0,1.0,1407.02,1407.02,,27.0,10.0,6.0,1.0,1.0,,,,,1.0,1407.02,1.0,1407.02,1.0,1407.02,1.0,1407.02,1.0,1.0,0.029494130143883898,4.0,0.0,,0.0,30.0,109.0,0.0,0.0,Female,Central,Silver,70-120k,In-Store,3.0,1
C12876,0,6.0,9.0,10879.45,1208.8277777777778,1247.0839293204947,99.0,7.555555555555555,4.111111111111111,2.0,2.0,11.625,7.854707414756362,29.0,0.5161290322580645,4.0,3232.3,7.0,8755.36,9.0,10879.45,9.0,10879.45,2.3333333333333335,9.0,0.040165121119111115,12.0,1.0,5.0,0.0,36.0,101.0,1.0,1.0,Male,Bangkok,Silver,40-70k,Mobile App,1.0,1
C12877,1,37.0,19.0,6659.02,350.4747368421053,231.8360283181106,568.0,4.315789473684211,2.3157894736842106,3.0,12.0,29.5,29.187527553835086,119.0,1.2542372881355932,0.0,0.0,3.0,1682.6599999999999,6.0,2428.43,11.0,4389.65,0.75,1.0,0.062461106120805444,12.0,1.0,2.0,1.0,31.0,626.0,1.0,1.0,Male,Bangkok,Bronze,20-40k,In-Store,1.0,1
C12878,1,110.0,3.0,1341.1100000000001,447.0366666666667,134.34180523326808,132.0,3.3333333333333335,2.3333333333333335,2.0,2.0,11.0,8.48528137423857,17.0,10.0,0.0,0.0,0.0,0.0,3.0,1341.1100000000001,3.0,1341.1100000000001,0.0,3.0,0.0,6.0,1.0,3.0,0.0,30.0,146.0,1.0,1.0,Female,Bangkok,Bronze,20-40k,Mobile App,3.0,1
C12879,0,8.0,1.0,559.72,559.72,,8.0,3.0,2.0,1.0,1.0,,,,,1.0,559.72,1.0,559.72,1.0,559.72,1.0,559.72,1.0,1.0,0.0,1.0,0.0,,0.0,33.0,35.0,0.0,1.0,Female,Central,Bronze,20-40k,In-Store,1.0,1
C12880,1,316.0,5.0,3769.4700000000003,753.894,454.0938986377157,398.0,8.2,4.6,1.0,5.0,20.5,29.8496231131986,64.0,15.414634146341463,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2059.25,0.0,0.0,0.02751211910910681,10.0,0.0,,0.0,19.0,477.0,1.0,0.0,Male,Northeast,Gold,40-70k,In-Store,1.0,1
C12881,1,15.0,8.0,2870.87,358.85875,319.01399075622726,411.0,4.0,2.625,2.0,6.0,56.57142857142857,53.002695349252896,142.0,0.26515151515151514,1.0,118.95,2.0,575.32,4.0,899.74,6.0,1258.29,0.6666666666666666,1.3333333333333333,0.07480228683394673,9.0,0.0,,0.0,26.0,446.0,0.0,1.0,Female,Unknown,Silver,40-70k,In-Store,2.0,1
C12882,0,150.0,3.0,1691.3600000000001,563.7866666666667,214.92476482093292,166.0,8.333333333333334,3.0,1.0,3.0,8.0,4.242640687119285,11.0,18.75,0.0,0.0,0.0,0.0,3.0,1691.3600000000001,3.0,1691.3600000000001,0.0,3.0,0.08645256073716391,6.0,1.0,4.0,0.0,38.0,217.0,1.0,0.0,Female,Bangkok,Silver,20-40k,In-Store,3.0,1
C12883,0,11.0,30.0,18308.54,610.2846666666667,411.1758188057448,432.0,4.733333333333333,2.5,3.0,2.0,14.517241379310345,9.63483519636344,33.0,0.7577197149643705,2.0,915.57,6.0,2978.57,12.0,6920.37,23.0,14805.32,0.8571428571428571,1.0,0.010378075450770626,12.0,0.0,,0.0,44.0,438.0,1.0,1.0,Male,Bangkok,Gold,20-40k,Online Web,3.0,1
C12884,1,158.0,19.0,21769.53,1145.764736842105,563.3217512553789,596.0,10.210526315789474,5.7894736842105265,3.0,7.0,24.333333333333332,15.47673776235502,64.0,6.493150684931507,0.0,0.0,0.0,0.0,2.0,1821.25,8.0,10002.66,0.0,0.2857142857142857,0.0810395410586214,14.0,0.0,,0.0,57.0,609.0,1.0,1.0,Male,Bangkok,Silver,40-70k,Mobile App,2.0,1
C12885,0,7.0,20.0,25617.55,1280.8775,874.8152446321392,477.0,8.75,4.8,3.0,12.0,24.736842105263158,22.474286801842275,96.0,0.28297872340425534,1.0,1993.99,6.0,11522.37,11.0,17117.04,16.0,22454.69,1.0,1.8333333333333333,0.0,13.0,0.0,,0.0,39.0,501.0,1.0,0.0,Female,Bangkok,Silver,70-120k,In-Store,3.0,1
C12886,0,6.0,77.0,246631.86,3203.0111688311686,1373.908117144373,586.0,19.51948051948052,10.38961038961039,3.0,4.0,7.631578947368421,7.491937186537108,38.0,0.7862068965517242,2.0,7976.5,8.0,28535.48,21.0,65183.96,44.0,150537.06,0.5714285714285714,0.875,0.005783287948997546,14.0,0.0,,0.0,46.0,605.0,1.0,1.0,Male,North,Platinum,20-40k,Mobile App,1.0,1
C12887,0,17.0,13.0,6959.639999999999,535.3569230769231,368.138717636541,561.0,6.923076923076923,3.769230769230769,2.0,12.0,45.333333333333336,37.78728341491073,145.0,0.375,1.0,811.42,1.0,811.42,4.0,2194.59,8.0,4613.41,0.25,0.8,0.040580313509355516,10.0,1.0,4.0,0.0,44.0,590.0,0.0,1.0,Male,Bangkok,Silver,<20k,In-Store,1.0,1
C12888,1,183.0,10.0,5310.5599999999995,531.0559999999999,449.11166196788474,603.0,4.5,2.5,1.0,8.0,46.666666666666664,50.82568248435037,131.0,3.9214285714285717,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1899.75,0.0,0.0,0.02342431141204206,8.0,0.0,,0.0,31.0,663.0,0.0,1.0,Female,Bangkok,Bronze,40-70k,In-Store,1.0,1
C12889,0,5.0,6.0,2111.37,351.895,261.5874676470568,122.0,3.8333333333333335,2.1666666666666665,2.0,6.0,23.4,22.963013739489856,62.0,0.2136752136752137,3.0,1031.82,4.0,1620.73,6.0,2111.37,6.0,2111.37,1.3333333333333333,6.0,0.11355134497424252,7.0,0.0,,0.0,26.0,163.0,0.0,1.0,Female,Bangkok,Bronze,40-70k,In-Store,1.0,1
C12890,0,6.0,25.0,35545.61,1421.8244,726.3413584711162,582.0,10.0,5.44,1.0,1.0,24.0,22.436383495292333,82.0,0.25,1.0,1423.67,4.0,4357.76,10.0,16250.98,17.0,26011.22,0.5714285714285714,1.25,0.025465764263542218,14.0,1.0,2.0,0.0,46.0,587.0,1.0,1.0,Male,Bangkok,Gold,70-120k,Mobile App,2.0,1
C12891,0,34.0,8.0,2907.14,363.3925,216.37898754269096,480.0,5.0,2.125,3.0,5.0,63.714285714285715,47.8877656112508,122.0,0.5336322869955157,0.0,0.0,2.0,947.11,3.0,1289.85,5.0,1758.0900000000001,1.0,1.0,0.02780666758073632,9.0,0.0,,0.0,40.0,518.0,0.0,1.0,Female,Bangkok,Bronze,<20k,In-Store,1.0,1
C12892,1,53.0,18.0,27203.58,1511.3100000000002,590.8005443563544,353.0,13.166666666666666,6.388888888888889,3.0,12.0,17.647058823529413,20.44792525071489,65.0,3.003333333333333,0.0,0.0,3.0,4009.9100000000003,7.0,8973.09,18.0,27203.58,0.6,0.5833333333333334,0.02604904343392827,14.0,1.0,3.0,0.0,41.0,353.0,0.0,0.0,Male,North,Silver,40-70k,In-Store,1.0,1
C12893,0,77.0,15.0,8581.54,572.1026666666668,285.62207631430596,633.0,5.4,2.933333333333333,2.0,11.0,39.714285714285715,38.383547299548844,116.0,1.9388489208633093,0.0,0.0,1.0,649.01,4.0,2615.27,7.0,3893.98,0.25,1.0,0.022634813468363196,11.0,0.0,,0.0,43.0,659.0,1.0,1.0,Male,Bangkok,Bronze,20-40k,In-Store,1.0,1
C12894,0,18.0,40.0,50317.5,1257.9375,698.7347344169812,627.0,9.625,5.425,3.0,19.0,15.615384615384615,15.747373021714457,81.0,1.1527093596059113,2.0,2341.73,7.0,7197.8,12.0,12679.42,25.0,27743.68,1.1666666666666667,0.8571428571428571,0.023301587116723397,14.0,0.0,,0.0,35.0,632.0,1.0,0.0,Female,East,Silver,40-70k,In-Store,2.0,1
C12895,0,38.0,11.0,4631.0199999999995,421.0018181818181,280.6220128150385,485.0,4.636363636363637,1.9090909090909092,3.0,8.0,44.7,45.504700611890385,140.0,0.8501118568232662,0.0,0.0,2.0,694.58,3.0,1448.01,8.0,2966.69,1.0,0.5,0.04861668929898699,10.0,0.0,,0.0,33.0,495.0,0.0,0.0,Female,Bangkok,Bronze,20-40k,In-Store,1.0,1
C12896,0,36.0,19.0,25165.17,1324.4826315789473,874.7881730252828,483.0,8.31578947368421,4.7894736842105265,3.0,12.0,24.833333333333332,22.80157373309751,79.0,1.4496644295302015,0.0,0.0,5.0,7689.0599999999995,7.0,11252.41,16.0,22947.24,1.6666666666666667,0.7,0.008228123725316712,13.0,0.0,,0.0,20.0,491.0,1.0,1.0,Male,Bangkok,Gold,40-70k,In-Store,3.0,1
C12897,1,303.0,4.0,1666.0700000000002,416.51750000000004,379.6815059471995,528.0,6.25,2.75,1.0,1.0,75.0,77.58221445666526,160.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,2.0,446.29,0.0,0.0,0.07820029766350746,8.0,0.0,,0.0,41.0,555.0,0.0,1.0,Female,Bangkok,Silver,40-70k,Online Web,1.0,1
C12898,1,214.0,7.0,3451.45,493.0642857142857,242.69793975620138,409.0,5.285714285714286,3.2857142857142856,2.0,2.0,32.5,31.614869919074472,92.0,6.584615384615384,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2496.54,0.0,0.0,0.05122862381487764,9.0,0.0,,0.0,46.0,492.0,1.0,1.0,Male,Bangkok,Gold,20-40k,Mobile App,2.0,1
C12899,1,6.0,17.0,21470.38,1262.9635294117647,1181.1250470681607,443.0,7.352941176470588,3.764705882352941,3.0,2.0,27.3125,28.700101625836332,104.0,0.21967963386727687,2.0,667.93,5.0,4086.39,6.0,4700.889999999999,13.0,18654.93,2.5,0.75,0.03194393219489189,13.0,0.0,,0.0,34.0,489.0,0.0,1.0,Female,Northeast,Platinum,40-70k,Online Web,2.0,1
C12900,0,1.0,60.0,153180.62,2553.010333333333,1206.7163606740944,478.0,14.783333333333333,7.966666666666667,2.0,1.0,8.084745762711865,6.109032700657057,22.0,0.12368972746331236,4.0,9845.259999999998,13.0,37494.64,22.0,63425.21,46.0,117143.92,1.3,0.88,0.011136834274356968,14.0,0.0,,0.0,59.0,487.0,1.0,0.0,Male,East,Platinum,>120k,Mobile App,3.0,1
C12901,0,4.0,19.0,37198.27,1957.8036842105262,953.396482227914,273.0,13.68421052631579,7.473684210526316,2.0,12.0,14.944444444444445,13.317269735295383,44.0,0.26765799256505574,2.0,4204.54,8.0,17303.95,14.0,26904.55,19.0,37198.27,1.1428571428571428,2.3333333333333335,0.0,14.0,0.0,,0.0,43.0,278.0,1.0,0.0,Male,Northeast,Silver,Unknown,In-Store,2.0,1
C12902,1,21.0,4.0,8934.96,2233.74,896.1076338997082,50.0,11.5,5.75,1.0,3.0,9.666666666666666,3.2145502536643185,12.0,2.1724137931034484,1.0,2510.47,4.0,8934.96,4.0,8934.96,4.0,8934.96,4.0,4.0,0.012639595815827452,12.0,2.0,2.5,0.0,18.0,55.0,0.0,0.0,Male,Bangkok,Silver,20-40k,In-Store,2.0,1
C12903,1,71.0,28.0,27875.45,995.5517857142858,608.6467127254595,637.0,7.107142857142857,4.0,3.0,14.0,20.962962962962962,21.457438160732337,104.0,3.3869257950530036,0.0,0.0,1.0,1018.02,5.0,3246.71,11.0,8547.44,0.2,0.7142857142857143,0.036765422389253136,13.0,2.0,2.5,1.0,48.0,665.0,1.0,0.0,Female,Bangkok,Silver,70-120k,In-Store,3.0,1
C12904,1,123.0,8.0,4848.56,606.07,766.2349171482223,350.0,4.375,2.375,2.0,5.0,32.42857142857143,28.935889726872304,89.0,3.79295154185022,0.0,0.0,0.0,0.0,2.0,539.1600000000001,8.0,4848.56,0.0,0.2857142857142857,0.06635831293795504,8.0,0.0,,0.0,44.0,437.0,0.0,1.0,Female,Bangkok,Silver,70-120k,In-Store,2.0,1
C12905,0,93.0,7.0,4921.610000000001,703.0871428571429,561.8758368689143,274.0,6.857142857142857,4.0,3.0,6.0,30.166666666666668,27.345322573827257,60.0,3.0828729281767955,0.0,0.0,0.0,0.0,4.0,1301.96,7.0,4921.610000000001,0.0,1.0,0.07330542861608041,12.0,1.0,3.0,0.0,34.0,289.0,1.0,1.0,Female,East,Bronze,>120k,In-Store,2.0,1
C12906,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
C12907,0,11.0,3.0,3517.7200000000003,1172.5733333333335,634.2281950791318,73.0,6.333333333333333,4.333333333333333,1.0,3.0,31.0,28.284271247461902,51.0,0.3548387096774194,2.0,2475.79,3.0,3517.7200000000003,3.0,3517.7200000000003,3.0,3517.7200000000003,3.0,3.0,0.013588770056474995,7.0,0.0,,0.0,29.0,74.0,1.0,1.0,Female,Bangkok,Silver,70-120k,In-Store,1.0,1
C12908,0,77.0,10.0,9406.71,940.6709999999999,456.5220971760294,254.0,8.0,4.4,3.0,2.0,19.666666666666668,14.832396974191326,41.0,3.9152542372881354,0.0,0.0,1.0,1511.01,4.0,4484.97,10.0,9406.71,0.25,0.5714285714285714,0.03269721985710584,12.0,0.0,,0.0,35.0,259.0,1.0,0.0,Female,Bangkok,Silver,40-70k,Online Web,1.0,1
C12909,0,51.0,12.0,6611.68,550.9733333333334,421.88515062176765,611.0,5.583333333333333,2.9166666666666665,2.0,2.0,50.90909090909091,53.91373581093142,163.0,1.0017857142857143,0.0,0.0,1.0,1053.38,4.0,2154.65,5.0,2690.8,0.25,2.0,0.02463318709007385,11.0,1.0,5.0,0.0,39.0,647.0,1.0,1.0,Male,Unknown,Bronze,20-40k,Mobile App,3.0,1
C12910,0,20.0,2.0,3500.79,1750.395,1211.7052513090796,44.0,9.0,5.0,1.0,1.0,24.0,,24.0,0.8333333333333334,1.0,893.59,2.0,3500.79,2.0,3500.79,2.0,3500.79,2.0,2.0,0.00559581194663243,5.0,0.0,,0.0,28.0,72.0,1.0,0.0,Female,Bangkok,Gold,70-120k,Mobile App,1.0,1
C12911,0,6.0,35.0,59941.15,1712.6042857142857,871.0113392328878,617.0,13.542857142857143,7.542857142857143,3.0,2.0,17.970588235294116,19.052535493587275,84.0,0.33387888707037644,1.0,1848.06,5.0,7015.6900000000005,12.0,17247.6,19.0,27169.09,0.625,1.5,0.021895958096046213,14.0,0.0,,0.0,48.0,642.0,0.0,0.0,Male,Central,Gold,70-120k,Mobile App,1.0,1
C12912,0,3.0,42.0,95463.14,2272.9319047619047,1364.2621440879336,458.0,14.904761904761905,7.976190476190476,3.0,3.0,11.097560975609756,8.831208518795094,30.0,0.2703296703296703,1.0,2076.27,12.0,28334.19,19.0,39809.41,33.0,77994.38,1.5,1.2666666666666666,0.04613951004797922,14.0,1.0,2.0,1.0,48.0,459.0,1.0,0.0,Female,Northeast,Gold,>120k,Mobile App,1.0,1
C12913,1,9.0,20.0,26575.47,1328.7735,749.7576280321317,305.0,9.75,5.45,3.0,12.0,15.578947368421053,13.492037937958012,55.0,0.5777027027027026,2.0,1663.5099999999998,7.0,8238.08,10.0,12046.119999999999,20.0,26575.47,1.75,0.9090909090909091,0.02523880768365992,14.0,0.0,,0.0,34.0,345.0,1.0,0.0,Male,Central,Silver,20-40k,In-Store,1.0,1
C12914,0,2.0,19.0,33650.07,1771.0563157894737,756.0086331018723,358.0,12.736842105263158,6.7368421052631575,3.0,12.0,19.77777777777778,17.71524951445723,64.0,0.10112359550561797,3.0,6929.08,5.0,10219.75,10.0,18129.4,19.0,33650.07,0.8333333333333334,1.0,0.014585856041981775,14.0,0.0,,0.0,25.0,365.0,0.0,0.0,Male,South,Gold,Unknown,In-Store,2.0,1
C12915,0,16.0,32.0,56531.22,1766.600625,870.2188091321278,590.0,13.28125,7.21875,3.0,13.0,18.516129032258064,14.820865849069987,49.0,0.8641114982578397,2.0,3003.0699999999997,4.0,8066.35,6.0,10579.92,17.0,28150.33,1.3333333333333333,0.5,0.012211410503008209,14.0,1.0,4.0,0.0,43.0,591.0,1.0,0.0,Male,Bangkok,Platinum,<20k,In-Store,2.0,1
C12916,0,1.0,65.0,154910.26,2383.2347692307694,1345.973236004699,450.0,12.446153846153846,7.184615384615385,3.0,4.0,7.015625,6.308201231553871,30.0,0.14253897550111358,4.0,5637.799999999999,18.0,39054.53,32.0,77189.23,53.0,123998.0,1.2,1.4545454545454546,0.0017208059246298214,14.0,0.0,,0.0,43.0,452.0,0.0,1.0,Female,North,Platinum,40-70k,Mobile App,2.0,1
C12917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
C12918,0,52.0,4.0,5868.049999999999,1467.0124999999998,1169.9114181673472,135.0,5.75,3.25,2.0,4.0,27.666666666666668,6.027713773341707,34.0,1.8795180722891565,0.0,0.0,2.0,4673.139999999999,4.0,5868.049999999999,4.0,5868.049999999999,0.6666666666666666,4.0,0.054272498710675604,9.0,0.0,,0.0,32.0,145.0,1.0,0.0,Female,East,Bronze,<20k,In-Store,3.0,1
C12919,1,51.0,3.0,3665.06,1221.6866666666667,767.6866622739601,95.0,9.666666666666666,6.333333333333333,1.0,3.0,22.0,8.48528137423857,28.0,2.3181818181818183,0.0,0.0,2.0,1573.79,3.0,3665.06,3.0,3665.06,1.0,3.0,0.04819705763961928,10.0,0.0,,0.0,36.0,110.0,1.0,0.0,Female,Northeast,Bronze,20-40k,In-Store,1.0,1
C12920,0,1.0,75.0,175217.4,2336.232,1467.565945927455,546.0,11.52,6.36,3.0,22.0,7.364864864864865,7.143488891510378,36.0,0.13577981651376148,4.0,9520.99,8.0,20011.46,22.0,48518.67,41.0,87860.36,0.5333333333333333,1.1,0.012379874030063959,14.0,0.0,,0.0,38.0,561.0,1.0,1.0,Male,Bangkok,Platinum,40-70k,In-Store,2.0,1
C12921,0,21.0,10.0,4344.21,434.421,412.0639533009409,596.0,4.3,2.3,3.0,6.0,63.888888888888886,55.781817029486504,145.0,0.32869565217391306,2.0,407.84000000000003,4.0,1280.67,5.0,1394.8700000000001,8.0,3519.41,2.0,1.25,0.05029644009549044,8.0,1.0,3.0,0.0,38.0,632.0,0.0,1.0,Female,Bangkok,Bronze,70-120k,In-Store,1.0,1
