customer_id,recency,frequency,monetary,avg_order_value,tenure_days,basket_depth,items_per_basket,discount_ratio,category_breadth,channel_diversity
C12194,5,11,4991.1,453.73636363636365,397,5.909090909090909,3.3636363636363638,0.03054564948838076,12,1
C12195,201,22,34138.12,1551.7327272727273,630,12.954545454545455,6.954545454545454,0.021676195388958146,14,2
C12196,8,9,4530.32,503.3688888888889,386,6.444444444444445,3.111111111111111,0.0802314485839001,10,3
C12197,207,3,1534.5,511.5,274,3.6666666666666665,2.3333333333333335,0.0916947336644154,3,1
C12198,3,37,34340.11,928.1110810810811,586,7.4324324324324325,3.810810810810811,0.026346955642788994,13,3
C12199,29,99,292461.2,2954.1535353535355,703,17.181818181818183,9.06060606060606,0.0,14,3
C12200,254,20,31311.4,1565.5700000000002,630,11.7,6.65,0.028530633735193198,14,2
C12201,3,102,207726.23,2036.5316666666668,729,10.049019607843137,5.362745098039215,0.0,14,3
C12202,30,7,4823.39,689.0557142857143,139,6.714285714285714,3.4285714285714284,0.04753639329241803,11,2
C12203,23,10,7454.29,745.429,675,5.5,3.1,0.039649319445249645,11,3
C12204,4,35,65981.87,1885.1962857142855,660,12.685714285714285,6.542857142857143,0.0030689737960223305,14,3
C12205,59,14,7295.9,521.1357142857142,667,5.071428571428571,2.7857142857142856,0.07206123258819098,13,1
C12206,7,7,4916.65,702.3785714285714,125,5.142857142857143,2.4285714285714284,0.003801102643954606,7,2
C12207,134,3,934.0,311.3333333333333,228,2.6666666666666665,2.3333333333333335,0.0,3,3
C12208,90,9,4032.0099999999998,448.0011111111111,380,6.444444444444445,3.2222222222222223,0.07489181859481188,12,2
C12209,15,11,7879.46,716.3145454545455,552,7.2727272727272725,3.6363636363636362,0.07913334431904373,11,2
C12210,231,5,3912.3,782.46,509,7.2,3.2,0.048623016596753596,6,2
C12211,31,10,5628.66,562.866,292,5.8,3.0,0.09786850747440815,10,3
C12212,108,4,3258.4700000000003,814.6175000000001,218,8.0,4.25,0.04583322352334854,8,2
C12213,275,9,4351.77,483.53000000000003,589,4.555555555555555,2.7777777777777777,0.018558612197399224,11,2
C12214,31,4,1197.91,299.4775,183,3.75,2.25,0.06141972890386272,6,2
C12215,5,25,26507.12,1060.2848,310,6.76,3.76,0.0,14,3
C12216,22,24,35138.36,1464.0983333333334,491,10.5,5.75,0.04973981559656896,13,3
C12217,129,10,8749.13,874.9129999999999,514,8.6,4.8,0.06986290010503621,12,2
C12218,30,14,19508.670000000002,1393.4764285714286,393,10.285714285714286,5.5,0.019597821760683143,13,2
C12219,22,9,4037.0899999999997,448.56555555555553,528,5.333333333333333,2.6666666666666665,0.1053103974044164,9,3
C12220,19,27,35016.9,1296.9222222222222,570,8.11111111111111,4.222222222222222,0.05289182969801289,13,3
C12221,13,45,50189.69,1115.3264444444444,650,8.0,4.4,0.02727333865535746,14,3
C12222,16,20,33928.37,1696.4185000000002,361,12.2,6.35,0.016548461301221357,14,3
C12223,114,20,25149.8,1257.49,700,6.7,3.3,0.085028287948799,14,3
C12224,293,26,38416.84,1477.5707692307692,646,13.076923076923077,6.846153846153846,0.05733364938073848,13,2
C12225,129,3,1755.33,585.11,261,7.0,4.0,0.062123316948065825,4,2
C12226,315,5,2648.26,529.652,576,5.6,3.0,0.023963615992451937,9,1
C12227,186,9,16327.95,1814.2166666666667,399,11.444444444444445,5.777777777777778,0.05235345327916425,13,3
C12228,2,9,14209.810000000001,1578.867777777778,203,9.777777777777779,5.333333333333333,0.008897029232000012,14,1
C12229,8,61,123567.86,2025.7026229508197,591,10.80327868852459,6.049180327868853,0.019848938155259822,14,3
C12230,85,9,4871.97,541.33,387,5.333333333333333,2.6666666666666665,0.07656659584187052,11,2
C12231,5,15,9697.66,646.5106666666667,609,5.666666666666667,2.933333333333333,0.019026376349796426,12,2
C12232,7,61,157576.5,2583.22131147541,633,15.770491803278688,8.311475409836065,0.018301379448650408,14,3
C12233,9,5,3068.46,613.692,235,8.8,4.0,0.049403177887996336,8,2
C12234,25,9,5161.43,573.4922222222223,536,6.555555555555555,3.2222222222222223,0.032497938067031565,12,2
C12235,12,11,16066.15,1460.5590909090909,165,9.181818181818182,5.2727272727272725,0.006526219584966073,13,3
C12236,9,7,2979.59,425.6557142857143,345,3.5714285714285716,2.142857142857143,0.06487755428693379,8,2
C12237,20,6,6164.89,1027.4816666666668,78,8.5,4.333333333333333,0.14417060808700324,10,2
C12238,51,4,2663.72,665.93,91,7.25,4.75,0.06288215137592086,11,1
C12239,74,16,22907.28,1431.705,416,12.6875,6.375,0.05354020473393513,13,2
C12240,60,9,4688.22,520.9133333333334,482,5.555555555555555,3.0,0.11974675130820749,10,3
C12241,27,92,218182.19,2371.5455434782607,692,13.608695652173912,7.293478260869565,0.008123729708291835,14,3
C12242,38,12,7903.21,658.6008333333333,472,8.083333333333334,3.75,0.040462673375033995,10,2
C12243,13,15,17301.39,1153.426,402,9.866666666666667,5.4,0.01835806626401777,12,2
C12244,10,32,36890.29,1152.8215625,460,8.28125,4.65625,0.010627159291261672,14,3
C12245,3,7,11074.6,1582.0857142857144,76,6.428571428571429,3.857142857142857,0.010548868143168699,11,2
C12246,121,54,122887.45999999999,2275.6937037037037,581,10.87037037037037,5.722222222222222,0.004160747612051452,14,3
C12247,9,14,6416.35,458.3107142857143,493,3.9285714285714284,2.0,0.01395994277099639,10,3
C12248,59,10,5185.45,518.545,521,3.7,2.2,0.07842565753110599,10,2
C12249,145,3,1460.9299999999998,486.97666666666663,154,5.666666666666667,3.6666666666666665,0.044550537915699295,8,1
C12250,14,6,9033.119999999999,1505.5199999999998,72,10.5,5.0,0.013697553220644709,10,1
C12251,5,65,139751.04,2150.016,611,13.63076923076923,7.230769230769231,0.0173446691889958,14,3
C12252,58,11,16760.690000000002,1523.6990909090912,203,8.727272727272727,4.7272727272727275,0.017045004700513094,12,2
C12253,3,8,6813.969999999999,851.7462499999999,98,5.875,3.125,0.027818717496914662,11,3
C12254,43,22,25073.45,1139.7022727272727,587,9.681818181818182,5.363636363636363,0.054082654330815,14,3
C12255,0,5,1430.91,286.182,388,3.6,2.6,0.07884097902638118,8,2
C12256,176,11,8503.73,773.0663636363636,498,7.181818181818182,3.909090909090909,0.1010067479493444,13,3
C12257,33,7,2603.04,371.86285714285714,297,4.428571428571429,2.4285714285714284,0.010307396916525673,10,1
C12258,2,29,44387.15,1530.5913793103448,468,10.206896551724139,5.068965517241379,0.0019602318910706467,14,3
C12259,22,19,33860.99,1782.1573684210525,470,10.421052631578947,5.7894736842105265,0.0033210866484840386,14,2
C12260,3,42,24259.59,577.6092857142858,519,5.119047619047619,2.738095238095238,0.10897860631027168,14,3
C12261,258,3,958.8699999999999,319.6233333333333,328,4.666666666666667,3.0,0.06069570839414986,5,1
C12262,0,15,4983.85,332.2566666666667,514,4.333333333333333,2.4,0.07982533879841956,9,3
C12263,90,17,27185.62,1599.1541176470587,356,12.176470588235293,6.235294117647059,0.01708572292175407,12,2
C12264,31,4,4683.25,1170.8125,128,13.25,8.5,0.115789016582555,12,2
C12265,22,24,40985.19,1707.7162500000002,426,12.208333333333334,6.166666666666667,0.011230211125556654,13,3
C12266,33,6,2310.39,385.065,286,5.666666666666667,2.8333333333333335,0.07296276828382613,8,2
C12267,7,6,1589.5,264.9166666666667,405,3.3333333333333335,2.0,0.09786939396347208,8,3
C12268,61,29,24828.9,856.1689655172414,702,8.344827586206897,4.517241379310345,0.0033509443898977137,13,3
C12269,16,29,57432.92,1980.4455172413793,640,14.275862068965518,7.9655172413793105,0.027783528548244656,14,3
C12270,68,16,22796.58,1424.78625,390,9.6875,4.9375,0.0,12,3
C12271,226,16,9733.17,608.323125,548,6.0625,3.1875,0.06724032349415084,11,1
C12272,7,18,14325.07,795.8372222222222,499,7.444444444444445,3.7777777777777777,0.0772349003837267,13,1
C12273,42,5,1660.96,332.192,139,2.4,1.8,0.0,6,2
C12274,0,24,32935.63,1372.3179166666666,400,10.416666666666666,6.0,0.07459204577415421,14,3
C12275,87,6,2826.89,471.1483333333333,310,5.5,3.6666666666666665,0.13596212389813309,8,2
C12276,29,15,5971.33,398.08866666666665,295,5.266666666666667,2.7333333333333334,0.06329727491199778,13,1
C12277,2,27,43305.07,1603.8914814814814,608,11.814814814814815,6.111111111111111,0.0,14,3
C12278,89,18,19582.33,1087.9072222222223,446,8.88888888888889,4.277777777777778,0.024425809884310073,13,3
C12279,62,18,10657.630000000001,592.0905555555556,629,5.888888888888889,3.5,0.05265258485133738,13,2
C12280,7,70,152519.1,2178.844285714286,723,13.285714285714286,6.828571428571428,0.008097786058853083,14,3
C12281,2,4,1138.3400000000001,284.58500000000004,329,5.75,2.75,0.03514972749849552,7,2
C12282,13,8,7093.889999999999,886.7362499999999,140,6.5,3.375,0.011282481560564417,7,2
C12283,185,13,18969.48,1459.190769230769,672,10.307692307692308,4.923076923076923,0.010896083885819759,13,3
C12284,1,76,136756.88,1799.4326315789474,648,8.75,4.776315789473684,0.017095284997122227,14,3
C12285,89,9,8487.02,943.0022222222223,504,6.222222222222222,3.5555555555555554,0.047408355220329094,11,2
C12286,177,3,974.86,324.9533333333333,339,2.6666666666666665,1.6666666666666667,0.03939537266958338,4,2
C12287,64,26,16404.87,630.9565384615385,599,5.269230769230769,2.6538461538461537,0.04292435162788744,14,2
C12288,160,14,16098.55,1149.8964285714285,445,9.357142857142858,5.071428571428571,0.0490610551883708,14,2
C12289,3,22,27096.47,1231.6577272727272,397,7.545454545454546,4.454545454545454,0.030249770056939986,13,3
C12290,8,7,3271.39,467.34142857142854,478,6.142857142857143,2.857142857142857,0.09992874024305355,8,1
C12291,3,22,29472.96,1339.68,636,9.909090909090908,5.2727272727272725,0.035065163392209074,14,2
C12292,35,7,3780.29,540.0414285714286,248,5.428571428571429,2.857142857142857,0.01809884232864152,8,1
C12293,136,12,9394.04,782.8366666666667,678,7.083333333333333,3.6666666666666665,0.018878723315369512,12,1
C12294,2,5,8130.42,1626.084,93,7.4,4.2,0.017960846080259735,9,1
C12295,126,21,24729.43,1177.5919047619047,550,8.380952380952381,4.285714285714286,0.09102226881366299,13,3
C12296,81,6,4254.36,709.06,355,6.333333333333333,3.8333333333333335,0.027628198681672322,8,2
C12297,20,6,2386.91,397.8183333333333,237,4.833333333333333,2.5,0.128623267767702,11,1
C12298,27,26,23000.39,884.6303846153846,638,6.576923076923077,3.6538461538461537,0.02791855109913076,13,3
C12299,4,5,5196.41,1039.282,176,8.0,4.4,0.03560697589393256,9,2
C12300,14,8,5475.2,684.4,318,8.125,4.75,0.03146431938751864,12,1
C12301,38,28,37959.08,1355.6814285714286,486,9.464285714285714,5.214285714285714,0.018269272299030633,14,3
C12302,3,12,11069.460000000001,922.455,429,7.0,4.0,0.05855047121549871,13,1
C12303,86,15,3632.09,242.13933333333335,724,3.8,2.1333333333333333,0.0327812973511327,12,3
C12304,31,6,2830.35,471.72499999999997,246,7.833333333333333,4.666666666666667,0.03520881907800547,10,1
C12305,100,3,1289.02,429.67333333333335,139,4.333333333333333,2.3333333333333335,0.04471041612628303,5,1
C12306,90,15,5251.46,350.0973333333333,647,4.066666666666666,2.0,0.04823818965423497,10,3
C12307,12,82,180573.47,2202.1154878048783,619,12.146341463414634,6.2439024390243905,0.0006064210564533339,14,3
C12308,64,31,35672.43,1150.7235483870968,598,8.225806451612904,4.451612903225806,0.010411745531968015,14,2
C12309,3,5,1390.8200000000002,278.16400000000004,154,2.6,1.6,0.04761839546413212,3,2
C12310,25,8,9783.970000000001,1222.9962500000001,144,7.0,4.0,0.053512867195375124,12,2
C12311,126,8,11028.9,1378.6125,520,9.375,4.875,0.011846481356709722,11,1
C12312,8,58,131621.39,2269.334310344828,583,15.379310344827585,7.879310344827586,0.0,14,3
C12313,69,8,6243.1,780.3875,528,7.375,3.25,0.11096712638931411,11,1
C12314,127,9,5026.15,558.4611111111111,618,4.333333333333333,2.2222222222222223,0.03229191335170114,9,3
C12315,2,9,4239.87,471.09666666666664,411,5.0,2.7777777777777777,0.08962332009954328,9,2
C12316,14,4,4540.530000000001,1135.1325000000002,78,8.75,4.25,0.06209487847903594,8,2
C12317,30,7,3107.3,443.90000000000003,114,3.142857142857143,1.8571428571428572,0.024493614456318362,9,2
C12318,118,76,124410.15000000001,1636.975657894737,707,10.263157894736842,5.592105263157895,0.0,14,3
C12319,10,7,5263.08,751.8685714285714,124,5.714285714285714,3.142857142857143,0.018927715290178986,8,2
C12320,32,32,33873.64,1058.55125,635,7.84375,4.375,0.02134973352197364,13,3
C12321,81,13,9508.54,731.426153846154,714,6.153846153846154,3.1538461538461537,0.013254104808296994,11,3
C12322,17,16,18603.63,1162.726875,345,10.375,5.875,0.030103670028491663,14,3
C12323,2,86,219473.32,2552.0153488372093,608,14.372093023255815,7.755813953488372,0.0038750114659073472,14,3
C12324,3,91,213464.52,2345.763956043956,620,11.032967032967033,6.1098901098901095,0.018530962402752323,14,3
C12325,1,39,36060.73,924.6341025641026,699,7.0,3.923076923076923,0.02385999523038306,14,3
C12326,22,54,111631.49,2067.2498148148147,586,11.777777777777779,6.481481481481482,0.004361201839414337,14,3
C12327,153,11,8211.36,746.4872727272727,488,5.454545454545454,2.727272727272727,0.09623055181340308,10,2
C12328,42,4,2530.12,632.53,383,5.75,3.25,0.1273341841134067,6,1
C12329,6,72,185655.28,2578.5455555555554,661,14.777777777777779,8.041666666666666,0.03698205346623174,14,3
C12330,0,69,214168.87,3103.8966666666665,454,16.391304347826086,8.971014492753623,0.02678666044058891,14,3
C12331,117,3,1623.6699999999998,541.2233333333332,167,4.666666666666667,3.0,0.17019558540187765,6,2
C12332,57,4,2251.8199999999997,562.9549999999999,253,6.75,3.5,0.04201516221528304,6,1
C12333,52,5,3930.48,786.096,263,7.2,3.6,0.013743177968759802,10,1
C12334,19,8,6715.75,839.46875,212,4.25,2.5,0.022703062970767313,7,2
C12335,93,3,3708.5699999999997,1236.1899999999998,139,10.0,5.0,0.015680862075829763,10,1
C12336,18,33,22188.91,672.3912121212121,707,4.96969696969697,2.5454545454545454,0.018985052824436122,14,3
C12337,3,8,8794.81,1099.35125,206,8.25,4.0,0.05133064672710092,11,2
C12338,35,25,24877.59,995.1036,500,5.6,2.96,0.030477068639364106,13,3
C12339,1,19,34823.93,1832.8384210526317,387,13.631578947368421,7.368421052631579,0.022926921105342796,14,2
C12340,16,24,52684.59,2195.19125,478,14.333333333333334,7.708333333333333,0.03155659303057225,14,2
C12341,4,32,30610.31,956.5721875,638,5.84375,3.03125,0.015698817821555498,12,2
C12342,17,8,3129.14,391.1425,326,4.625,2.75,0.0422944728570423,9,2
C12343,1,28,38582.99,1377.9639285714286,472,10.321428571428571,5.785714285714286,0.011762394658910278,14,3
C12344,94,3,2787.2999999999997,929.0999999999999,123,5.333333333333333,3.6666666666666665,0.005767851983434815,8,1
C12345,113,9,5567.860000000001,618.6511111111112,462,6.111111111111111,3.5555555555555554,0.001262802920231753,12,2
C12346,5,93,240497.49,2585.994516129032,720,12.827956989247312,7.129032258064516,0.0028664675004669575,14,3
C12347,44,8,3879.05,484.88125,479,7.25,3.75,0.03531415923701521,9,2
C12348,16,11,13378.66,1216.2418181818182,181,7.909090909090909,4.2727272727272725,0.06429784885847592,12,3
C12349,25,8,2937.11,367.13875,278,3.5,2.125,0.0166266568902192,7,1
C12350,14,69,176549.69,2558.6911594202898,491,13.101449275362318,7.260869565217392,0.028154076299424412,14,3
C12351,132,22,16833.71,765.1686363636363,674,6.363636363636363,3.409090909090909,0.04827511734222544,12,2
C12352,62,11,4603.14,418.46727272727276,479,6.0,3.1818181818181817,0.06139585338401058,10,2
C12353,6,5,8228.39,1645.6779999999999,94,13.2,6.8,0.02517738016398706,11,1
C12354,189,7,8212.27,1173.1814285714286,362,8.428571428571429,4.714285714285714,0.05307429409539975,11,2
C12355,244,5,4007.69,801.538,714,10.8,5.4,0.07767846046920525,9,3
C12356,280,3,975.95,325.31666666666666,330,6.0,2.3333333333333335,0.06011344703718328,6,2
C12357,322,19,21128.48,1112.0252631578946,710,10.0,5.2105263157894735,0.05178658861406823,13,3
C12358,29,16,4858.93,303.683125,548,3.6875,2.25,0.05324986068407043,11,2
C12359,64,21,21187.16,1008.912380952381,346,9.619047619047619,5.190476190476191,0.032730858606379636,13,3
C12360,230,3,678.23,226.07666666666668,260,4.333333333333333,2.0,0.09542799221104857,5,1
C12361,52,13,5113.21,393.32384615384615,521,3.8461538461538463,2.1538461538461537,0.052997021869258566,11,2
C12362,0,5,8653.619999999999,1730.7239999999997,54,3.2,2.0,0.0,4,2
C12363,2,42,140014.16,3333.670476190476,441,17.785714285714285,9.261904761904763,0.01713694130675697,14,3
C12364,9,17,26694.5,1570.264705882353,402,12.588235294117647,6.647058823529412,0.020641571581454098,13,1
C12365,11,8,3905.16,488.145,652,6.5,3.75,0.11344489167671236,9,2
C12366,9,4,2409.62,602.405,89,4.75,2.5,0.0009287437910989859,4,1
C12367,4,17,9152.43,538.3782352941176,595,5.294117647058823,2.7058823529411766,0.02516639666152219,11,2
C12368,3,64,213194.33000000002,3331.1614062500003,623,16.203125,8.640625,0.026733093443138293,14,3
C12369,35,6,6504.93,1084.155,121,8.166666666666666,4.166666666666667,0.07857352297500012,10,2
C12370,277,10,7641.71,764.171,671,8.4,4.5,0.03845447270274759,13,3
C12371,43,5,2346.93,469.38599999999997,527,5.8,3.0,0.07404324153712619,8,1
C12372,7,9,10101.68,1122.408888888889,225,7.555555555555555,3.888888888888889,0.0096566923328804,14,3
C12373,6,33,36278.38,1099.3448484848484,718,7.636363636363637,4.0606060606060606,0.014242763069406873,14,3
C12374,170,21,20188.88,961.3752380952382,622,7.285714285714286,4.0476190476190474,0.0219930552326032,13,3
C12375,15,26,34587.0,1330.2692307692307,487,9.076923076923077,5.230769230769231,0.031824090776253866,14,1
C12376,6,8,6984.53,873.06625,227,6.0,3.25,0.026851509979448948,12,2
C12377,86,12,2923.58,243.63166666666666,694,3.6666666666666665,2.1666666666666665,0.0703003513904568,8,1
C12378,5,65,191370.74,2944.1652307692307,474,13.215384615384615,7.384615384615385,0.0011026089196906723,14,3
C12379,6,64,209731.08,3277.048125,590,16.5,8.640625,0.0,14,3
C12380,2,28,31977.92,1142.0685714285714,461,8.535714285714286,4.535714285714286,0.020230882689068214,13,3
C12381,184,10,11976.9,1197.69,400,10.1,5.8,0.05808214265491402,12,3
C12382,245,10,5390.06,539.0060000000001,656,7.7,3.8,0.06215461922857421,11,3
C12383,15,14,9551.77,682.2692857142857,551,6.714285714285714,3.7857142857142856,0.07597198440568438,12,2
C12384,11,32,84119.06999999999,2628.7209374999998,423,18.0,9.34375,0.0033630353073092734,14,3
C12385,14,5,4873.86,974.7719999999999,89,9.0,4.6,0.06343606239839507,10,2
C12386,19,4,1552.05,388.0125,240,4.25,2.5,0.12837519094258246,7,2
C12387,6,12,4661.8,388.48333333333335,446,5.75,3.0,0.03366160951372148,10,3
C12388,15,28,28863.57,1030.8417857142856,548,8.642857142857142,4.214285714285714,0.024267251447952314,13,2
C12389,4,6,7211.75,1201.9583333333333,73,8.833333333333334,4.5,0.03524320419520548,11,2
C12390,35,7,3832.06,547.4371428571428,252,8.857142857142858,4.0,0.07192695656385852,10,2
C12391,9,5,3514.63,702.926,76,5.8,3.2,0.07326829268292682,8,2
C12392,19,59,177841.31,3014.2594915254235,516,14.542372881355933,7.52542372881356,0.05684748396403277,14,3
C12393,233,14,12615.6,901.1142857142858,479,8.285714285714286,4.5,0.01796000722385866,12,3
C12394,420,3,2308.15,769.3833333333333,462,5.333333333333333,3.0,0.010982183410604257,8,2
C12395,18,12,5147.67,428.9725,366,5.0,2.5,0.06412976487207317,9,1
C12396,16,36,53385.84,1482.9399999999998,624,11.63888888888889,6.416666666666667,0.02295010800729065,14,3
C12397,30,26,49376.71,1899.1042307692308,505,12.923076923076923,6.8076923076923075,0.01696456337218354,14,3
C12398,23,5,4920.0199999999995,984.0039999999999,177,7.0,3.6,0.035836555363725264,9,1
C12399,45,11,6564.03,596.73,616,7.090909090909091,3.272727272727273,0.041680292925635666,8,3
C12400,73,13,5030.92,386.99384615384616,591,5.153846153846154,3.0,0.0471724378265868,10,3
C12401,0,75,196702.15,2622.695333333333,624,15.053333333333333,8.213333333333333,0.01809927262268059,14,3
C12402,12,23,27840.75,1210.4673913043478,338,9.782608695652174,5.217391304347826,0.01505189411668561,13,2
C12403,30,13,10588.18,814.4753846153847,426,6.3076923076923075,3.5384615384615383,0.03137281449659321,11,3
C12404,5,7,6611.79,944.5414285714286,289,7.714285714285714,3.7142857142857144,0.10155032334073005,8,2
C12405,23,19,13152.57,692.2405263157895,570,6.894736842105263,3.8947368421052633,0.0648278304050033,13,1
C12406,36,6,3636.25,606.0416666666666,286,6.5,3.6666666666666665,0.06514484630968419,10,1
C12407,4,100,361798.31,3617.9831,709,17.99,9.97,0.0031920046037425876,14,3
C12408,121,22,26656.93,1211.6786363636363,549,10.318181818181818,5.409090909090909,0.04731862213398759,13,3
C12409,192,4,1092.5,273.125,676,4.0,2.5,0.06668603061782395,7,1
C12410,1,6,6528.43,1088.0716666666667,134,8.0,4.166666666666667,0.04683599008354236,9,1
C12411,35,20,18778.48,938.924,673,7.25,3.9,0.046681849241700435,13,1
C12412,3,40,50712.7,1267.8174999999999,696,7.775,4.05,0.008752458929236004,14,3
C12413,42,33,49013.29,1485.2512121212121,532,10.121212121212121,5.151515151515151,0.018742737662133822,13,1
C12414,43,25,34193.68,1367.7472,430,10.96,5.68,0.05328813379123526,14,3
C12415,107,27,25327.6,938.0592592592592,674,7.777777777777778,3.962962962962963,0.07686139580994593,13,3
C12416,3,9,8110.52,901.1688888888889,155,7.333333333333333,3.6666666666666665,0.06044289573554147,12,2
C12417,162,6,3212.7599999999998,535.4599999999999,462,3.8333333333333335,2.6666666666666665,0.010974599881172635,10,1
C12418,221,3,2318.11,772.7033333333334,463,9.666666666666666,4.666666666666667,0.049382209773921174,7,1
C12419,10,5,4939.62,987.924,107,8.0,4.2,0.04794376653939484,9,2
C12420,162,12,18847.69,1570.6408333333331,557,11.166666666666666,5.916666666666667,0.0684692307578252,12,2
C12421,35,54,75673.54,1401.3618518518517,479,8.074074074074074,4.185185185185185,0.0,14,3
C12422,75,7,2785.59,397.9414285714286,473,4.714285714285714,3.0,0.0491925822009687,12,1
C12423,30,82,196201.59,2392.702317073171,659,14.036585365853659,7.560975609756097,0.0,14,3
C12424,128,15,25138.34,1675.8893333333333,400,13.4,7.066666666666666,0.039197520247363726,14,1
C12425,39,10,6591.23,659.1229999999999,510,6.6,3.5,0.10030111765701524,12,1
C12426,163,13,19037.02,1464.3861538461538,536,12.23076923076923,5.384615384615385,0.0544797309613483,13,3
C12427,12,47,58862.99,1252.4040425531914,697,9.170212765957446,5.0,0.030944808804882765,14,3
C12428,46,10,5343.4400000000005,534.344,464,7.3,4.0,0.09241242492594505,8,3
C12429,9,7,6992.1,998.8714285714286,63,7.428571428571429,3.857142857142857,0.025792716399943155,9,1
C12430,15,11,6010.63,546.420909090909,431,7.818181818181818,4.181818181818182,0.07549392827753809,11,1
C12431,1,101,180393.37,1786.0729702970298,644,9.94059405940594,5.217821782178218,0.010311463247382895,14,3
C12432,3,46,116252.48,2527.2278260869566,447,14.108695652173912,7.413043478260869,0.0,14,3
C12433,3,5,3506.0699999999997,701.2139999999999,79,5.8,3.0,0.08490196692558256,8,1
C12434,173,38,125113.06,3292.448947368421,486,16.0,8.552631578947368,0.01630413801817218,14,3
C12435,134,24,29767.3,1240.3041666666666,643,7.208333333333333,3.875,0.03060308991133301,13,2
C12436,80,10,2979.0299999999997,297.90299999999996,355,4.1,1.9,0.07049965990427397,7,2
C12437,9,79,188378.34,2384.5359493670885,696,11.367088607594937,6.063291139240507,0.008656048769626487,14,3
C12438,0,4,2809.45,702.3625,95,6.0,3.25,0.05508487402589103,7,2
C12439,43,6,4326.72,721.12,199,5.833333333333333,3.5,0.047917473506319745,8,3
C12440,31,10,9295.42,929.542,224,5.1,2.8,0.0,11,2
C12441,0,29,25219.61,869.6417241379311,367,6.206896551724138,3.2758620689655173,0.01975332538862601,13,3
C12442,26,11,3292.4700000000003,299.31545454545454,426,3.8181818181818183,2.0,0.0395025496808523,10,3
C12443,20,6,3217.25,536.2083333333334,580,8.166666666666666,4.166666666666667,0.01912810709788749,9,1
C12444,38,42,50422.63,1200.5388095238095,729,10.428571428571429,5.5476190476190474,0.025682044963916174,14,3
C12445,226,15,27960.54,1864.036,571,12.0,6.666666666666667,0.04617696964404258,14,3
C12446,31,19,10467.74,550.9336842105263,627,6.368421052631579,3.3157894736842106,0.12478187982592193,14,3
C12447,20,9,3198.98,355.4422222222222,395,4.555555555555555,2.5555555555555554,0.11179167094715974,10,2
C12448,36,18,28347.54,1574.8633333333335,418,9.5,5.166666666666667,0.010770451609391062,14,2
C12449,56,3,497.43,165.81,75,2.6666666666666665,1.3333333333333333,0.051140698916526776,4,2
C12450,10,19,27043.55,1423.3447368421052,463,9.210526315789474,4.842105263157895,0.0,12,3
C12451,2,62,184254.38,2971.8448387096773,447,15.064516129032258,8.129032258064516,0.028119256875187317,14,3
C12452,208,21,33629.93,1601.425238095238,657,12.142857142857142,6.714285714285714,0.08696345076949893,13,3
C12453,37,5,1878.49,375.698,579,3.4,2.2,0.06573928093620535,5,1
C12454,1,19,41339.84,2175.781052631579,340,11.842105263157896,6.157894736842105,0.0,14,3
C12455,10,10,5994.26,599.426,163,4.5,2.6,0.014980067111226505,13,3
C12456,15,5,2993.5,598.7,71,5.6,2.6,0.051747622637684294,8,3
C12457,10,11,5098.780000000001,463.5254545454546,517,8.272727272727273,4.363636363636363,0.07937837754879108,8,3
C12458,142,3,3650.4,1216.8,162,7.0,4.666666666666667,0.0,8,1
C12459,3,88,228569.92,2597.3854545454546,631,15.147727272727273,8.045454545454545,0.008422748265964737,14,3
C12460,335,3,1832.49,610.83,474,7.666666666666667,4.0,0.037855916496463804,5,2
C12461,31,21,11074.46,527.3552380952381,603,5.095238095238095,2.5714285714285716,0.028151203352273977,12,1
C12462,319,3,4143.07,1381.0233333333333,410,10.333333333333334,7.0,0.023187988928236297,9,1
C12463,43,15,6744.91,449.66066666666666,641,4.8,2.7333333333333334,0.07816877731704584,11,2
C12464,46,9,7734.9400000000005,859.4377777777778,210,5.222222222222222,2.6666666666666665,0.034144233914974065,10,2
C12465,61,14,10388.46,742.0328571428571,362,6.0,3.142857142857143,0.02850393612425023,10,3
C12466,37,9,5366.38,596.2644444444445,520,5.888888888888889,3.4444444444444446,0.06278347220597046,10,2
C12467,106,3,3735.04,1245.0133333333333,195,6.666666666666667,4.0,0.022795950991190868,7,1
C12468,4,6,2932.69,488.7816666666667,421,6.0,3.0,0.0876399950223992,8,2
C12469,2,79,208722.92,2642.062278481013,503,12.08860759493671,6.632911392405063,0.0056616278413898135,14,3
C12470,137,13,17125.420000000002,1317.3400000000001,472,10.846153846153847,5.6923076923076925,0.04828322841086925,13,3
C12471,1,21,38605.04,1838.335238095238,416,13.619047619047619,7.523809523809524,0.03296240844088552,14,3
C12472,17,8,2374.81,296.85125,372,3.75,2.375,0.05132824671433708,8,1
C12473,16,5,4918.22,983.644,61,6.4,3.2,0.023304213822864142,7,1
C12474,169,3,1138.4199999999998,379.4733333333333,254,5.0,2.6666666666666665,0.06189381391477755,5,1
C12475,154,11,16446.49,1495.1354545454546,404,11.909090909090908,6.363636363636363,0.056386756301325294,13,3
C12476,34,6,3811.17,635.195,262,6.0,3.3333333333333335,0.03150578758115955,8,1
C12477,80,6,3767.66,627.9433333333333,343,7.666666666666667,3.6666666666666665,0.02907372283841175,8,1
C12478,2,92,273237.46,2969.972391304348,682,15.021739130434783,8.184782608695652,0.01935865876418303,14,3
