customer_id,churn_probability,risk_tier,segment,persona,recency,frequency,monetary,avg_order_value,n_tx_90d,trend_90_over_prev90,discount_ratio,n_unresolved_tickets,avg_satisfaction,warning_signals,recommended_action
C10219,0.0049757618,ต่ำ,1,ลูกค้าชั้นยอด (Champions),7.0,47.0,90487.12,1925.2578723404254,14.0,1.0769230769230769,0.0010549478112151242,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10942,0.00496192,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),1.0,2.0,1508.8600000000001,754.4300000000001,2.0,2.0,0.030607131384516543,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10907,0.004955939,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),3.0,12.0,23007.19,1917.2658333333331,5.0,0.7142857142857143,0.020389958813884144,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12062,0.00495009,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),5.0,10.0,5929.360000000001,592.936,5.0,1.6666666666666667,0.023578272024556448,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12547,0.0049428586,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,29.0,40256.37,1388.1506896551725,9.0,1.5,0.02495384098920159,1.0,3.0,มีเรื่องร้องเรียนค้าง 1 เรื่อง,ไม่ต้องดำเนินการเป็นพิเศษ
C11724,0.0048971404,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),29.0,2.0,1239.44,619.72,1.0,1.0,0.0495747992853254,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11929,0.004878144,ต่ำ,1,ลูกค้าชั้นยอด (Champions),13.0,58.0,123322.79,2126.255,10.0,1.0,0.016999419554955996,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12091,0.0048767757,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,80.0,158869.06,1985.8632499999999,11.0,0.7333333333333333,0.029140857602409226,0.0,4.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10162,0.0048264614,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),15.0,1.0,1429.3,1429.3,1.0,1.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12914,0.0047648973,ต่ำ,1,ลูกค้าชั้นยอด (Champions),2.0,19.0,33650.07,1771.0563157894737,5.0,0.8333333333333334,0.014585856041981775,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12338,0.004721846,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),2.0,24.0,24034.420000000002,1001.4341666666668,5.0,0.5555555555555556,0.028120683352581336,0.0,3.0,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ไม่ต้องดำเนินการเป็นพิเศษ
C12326,0.0046920306,ต่ำ,1,ลูกค้าชั้นยอด (Champions),7.0,43.0,84561.2,1966.5395348837208,6.0,0.46153846153846156,0.004867208262591765,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ไม่ต้องดำเนินการเป็นพิเศษ
C11754,0.0046588564,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,53.0,99863.76,1884.2218867924528,16.0,1.3333333333333333,0.014758434000426401,0.0,3.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10247,0.0046497644,ต่ำ,1,ลูกค้าชั้นยอด (Champions),4.0,80.0,305597.78,3819.9722500000003,19.0,1.1176470588235294,0.0,1.0,4.5,มีเรื่องร้องเรียนค้าง 1 เรื่อง,ไม่ต้องดำเนินการเป็นพิเศษ
C11328,0.0045759054,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),1.0,14.0,9980.21,712.8721428571428,6.0,3.0,0.05820954113688136,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12734,0.0045653293,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),7.0,18.0,27539.45,1529.9694444444444,8.0,1.1428571428571428,0.008143899080768017,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12054,0.004553368,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,86.0,303388.13,3527.768953488372,9.0,0.75,0.0007682594431176275,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10099,0.0045427918,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),7.0,2.0,2505.56,1252.78,2.0,2.0,0.02616901616470195,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10498,0.004512887,ต่ำ,1,ลูกค้าชั้นยอด (Champions),17.0,72.0,212561.83,2952.2476388888886,15.0,1.0,0.02459387184441213,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12019,0.0045062685,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),0.0,1.0,831.35,831.35,1.0,1.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12330,0.0044856328,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,49.0,151285.92,3087.467755102041,10.0,1.0,0.026790831323423255,0.0,5.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11183,0.004475855,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),5.0,2.0,3744.9700000000003,1872.4850000000001,2.0,2.0,0.005066364863285194,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12560,0.004455916,ต่ำ,1,ลูกค้าชั้นยอด (Champions),5.0,61.0,136923.19,2244.6424590163933,12.0,1.2,0.012303788136452116,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11174,0.0044232663,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,81.0,159701.3,1971.6209876543207,4.0,0.2222222222222222,0.015549931092138291,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ไม่ต้องดำเนินการเป็นพิเศษ
C12238,0.004405832,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),0.0,1.0,620.46,620.46,1.0,1.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12747,0.0044013998,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),6.0,21.0,23947.56,1140.3600000000001,7.0,1.1666666666666667,0.020018218469403038,1.0,4.0,มีเรื่องร้องเรียนค้าง 1 เรื่อง,ไม่ต้องดำเนินการเป็นพิเศษ
C11571,0.0043844176,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),3.0,30.0,29622.18,987.4060000000001,7.0,1.0,0.030150855774859642,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10705,0.004373522,ต่ำ,1,ลูกค้าชั้นยอด (Champions),15.0,39.0,97538.6,2500.9897435897437,7.0,0.7777777777777778,0.0053622898002283195,0.0,5.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12744,0.0043509235,ต่ำ,1,ลูกค้าชั้นยอด (Champions),6.0,31.0,51184.89,1651.1254838709676,8.0,0.8888888888888888,0.03404888287423586,0.0,3.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10044,0.0043438375,ต่ำ,1,ลูกค้าชั้นยอด (Champions),4.0,79.0,245727.25,3110.471518987342,12.0,0.8571428571428571,0.018918519338916237,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11944,0.0043420726,ต่ำ,1,ลูกค้าชั้นยอด (Champions),2.0,27.0,36836.12,1364.3007407407408,5.0,0.625,0.02980400977567517,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10689,0.004332041,ต่ำ,1,ลูกค้าชั้นยอด (Champions),8.0,50.0,85179.8,1703.596,15.0,1.1538461538461537,0.007050795218025603,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11084,0.0043242383,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,26.0,40371.5,1552.75,6.0,1.5,0.017442964160026483,0.0,5.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11492,0.004316024,ต่ำ,1,ลูกค้าชั้นยอด (Champions),2.0,46.0,70620.7,1535.232608695652,12.0,1.0909090909090908,0.03271147789729284,1.0,2.0,คะแนนความพึงพอใจต่ำ (2.0/5) · มีเรื่องร้องเรียนค้าง 1 เรื่อง,ไม่ต้องดำเนินการเป็นพิเศษ
C11200,0.004305839,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,78.0,184855.44,2369.9415384615386,15.0,0.7142857142857143,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12845,0.0043049706,ต่ำ,1,ลูกค้าชั้นยอด (Champions),14.0,39.0,54588.33,1399.7007692307693,8.0,1.0,0.02677684624333106,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11157,0.004294514,ต่ำ,1,ลูกค้าชั้นยอด (Champions),5.0,63.0,144607.49,2295.356984126984,13.0,1.0,0.022574586335921958,1.0,3.0,มีเรื่องร้องเรียนค้าง 1 เรื่อง,ไม่ต้องดำเนินการเป็นพิเศษ
C11031,0.004225223,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,36.0,70438.02,1956.6116666666667,7.0,0.875,0.012696679531592422,0.0,4.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12155,0.004209693,ต่ำ,1,ลูกค้าชั้นยอด (Champions),5.0,25.0,58254.11,2330.1644,9.0,1.5,0.018949691753005635,0.0,5.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10811,0.00417657,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,66.0,159109.8,2410.754545454545,11.0,0.7333333333333333,0.009138407054250909,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10899,0.0041207033,ต่ำ,1,ลูกค้าชั้นยอด (Champions),11.0,71.0,141675.24,1995.4259154929575,12.0,1.7142857142857142,0.003762035701507852,0.0,3.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11292,0.0041157026,ต่ำ,1,ลูกค้าชั้นยอด (Champions),1.0,34.0,55518.96,1632.9105882352942,7.0,0.7,0.015593524711068982,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10726,0.0040752417,ต่ำ,1,ลูกค้าชั้นยอด (Champions),1.0,73.0,173764.15,2380.330821917808,22.0,1.2222222222222223,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10157,0.004062234,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),1.0,20.0,21422.5,1071.125,7.0,1.0,0.02041702867072111,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12277,0.0040567685,ต่ำ,1,ลูกค้าชั้นยอด (Champions),1.0,21.0,37951.02,1807.1914285714283,5.0,1.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10066,0.0040390617,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,83.0,162541.33,1958.3292771084336,11.0,1.1,0.007878130294676218,0.0,4.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11871,0.0040267077,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,86.0,231050.48,2686.6334883720933,15.0,0.8823529411764706,0.0339379142601924,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11007,0.0039899447,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),1.0,21.0,24389.31,1161.3957142857143,11.0,5.5,0.025273662460983864,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12111,0.003967296,ต่ำ,1,ลูกค้าชั้นยอด (Champions),7.0,20.0,46765.84,2338.292,3.0,0.75,0.004330705727683538,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11132,0.003959505,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),0.0,2.0,2590.8900000000003,1295.4450000000002,2.0,2.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10774,0.0039444906,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,39.0,97808.95,2507.9217948717946,12.0,1.5,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11685,0.003928751,ต่ำ,1,ลูกค้าชั้นยอด (Champions),4.0,58.0,156963.05,2706.2594827586204,12.0,0.9230769230769231,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10401,0.0038912059,ต่ำ,1,ลูกค้าชั้นยอด (Champions),1.0,26.0,40522.36,1558.5523076923077,7.0,1.75,0.0346449834955823,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10298,0.0038846517,ต่ำ,1,ลูกค้าชั้นยอด (Champions),1.0,74.0,165795.49,2240.4795945945943,13.0,0.6190476190476191,0.013595850897565924,2.0,3.6666666666666665,มีเรื่องร้องเรียนค้าง 2 เรื่อง,ไม่ต้องดำเนินการเป็นพิเศษ
C12536,0.0038572666,ต่ำ,1,ลูกค้าชั้นยอด (Champions),6.0,63.0,129800.94,2060.332380952381,16.0,1.1428571428571428,0.012230672146286209,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10370,0.0038436882,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,54.0,153955.09,2851.0201851851853,15.0,1.1538461538461537,0.04376932118375643,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12562,0.003808038,ต่ำ,1,ลูกค้าชั้นยอด (Champions),15.0,90.0,327228.43,3635.8714444444445,11.0,0.8461538461538461,0.0,0.0,2.0,คะแนนความพึงพอใจต่ำ (2.0/5),ไม่ต้องดำเนินการเป็นพิเศษ
C12098,0.0037752218,ต่ำ,1,ลูกค้าชั้นยอด (Champions),8.0,68.0,143888.03,2116.0004411764708,13.0,1.625,0.006034542309562757,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11252,0.003739271,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),14.0,2.0,3828.57,1914.285,1.0,0.5,0.03541816257888968,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ไม่ต้องดำเนินการเป็นพิเศษ
C10949,0.0036917727,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,20.0,29718.87,1485.9434999999999,6.0,2.0,0.01642845370187117,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11494,0.0036789372,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),10.0,1.0,663.54,663.54,1.0,1.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12588,0.0036532779,ต่ำ,1,ลูกค้าชั้นยอด (Champions),14.0,93.0,301260.82,3239.3636559139786,11.0,1.1,0.009673946405709044,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11629,0.0036248597,ต่ำ,1,ลูกค้าชั้นยอด (Champions),5.0,44.0,91209.88,2072.9518181818185,13.0,1.625,0.010440672905567426,0.0,5.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12012,0.003608618,ต่ำ,1,ลูกค้าชั้นยอด (Champions),1.0,88.0,167474.2,1903.1159090909093,15.0,0.9375,0.022568717438863926,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11504,0.0036030004,ต่ำ,1,ลูกค้าชั้นยอด (Champions),4.0,35.0,38502.16,1100.0617142857143,5.0,0.45454545454545453,0.020608796118470694,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ไม่ต้องดำเนินการเป็นพิเศษ
C12784,0.0035887193,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,78.0,186216.04,2387.3851282051282,12.0,0.7058823529411765,0.015296854757850784,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10310,0.0035813083,ต่ำ,1,ลูกค้าชั้นยอด (Champions),2.0,30.0,37132.73,1237.7576666666669,5.0,0.8333333333333334,0.013186662496116686,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11037,0.0035654604,ต่ำ,1,ลูกค้าชั้นยอด (Champions),6.0,34.0,76863.33,2260.686176470588,8.0,1.6,0.03799263819652086,0.0,4.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12767,0.0035371063,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,6.0,13713.46,2285.5766666666664,4.0,1.3333333333333333,0.015201990642829701,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10431,0.0034510824,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,69.0,118118.84,1711.8672463768116,12.0,1.0,0.02775773974007656,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11744,0.0034403347,ต่ำ,1,ลูกค้าชั้นยอด (Champions),9.0,66.0,236621.29,3585.1710606060606,15.0,1.1538461538461537,0.025923339325053606,0.0,3.5,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10418,0.00343929,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,17.0,32820.8,1930.6352941176472,7.0,1.1666666666666667,0.010985567129601729,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10716,0.0034381414,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,78.0,164021.47,2102.839358974359,13.0,0.9285714285714286,0.028705745720735684,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11296,0.0034257893,ต่ำ,1,ลูกค้าชั้นยอด (Champions),21.0,37.0,115681.47,3126.526216216216,10.0,0.8333333333333334,0.0362209042262526,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10378,0.003423807,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,27.0,46890.2,1736.674074074074,8.0,1.6,0.02645623483710496,0.0,1.0,คะแนนความพึงพอใจต่ำ (1.0/5),ไม่ต้องดำเนินการเป็นพิเศษ
C11420,0.0034220146,ต่ำ,1,ลูกค้าชั้นยอด (Champions),6.0,18.0,36511.99,2028.4438888888888,3.0,0.6,0.01342117216253804,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10950,0.0034102614,ต่ำ,1,ลูกค้าชั้นยอด (Champions),2.0,38.0,38221.04,1005.8168421052632,11.0,1.8333333333333333,0.03558304004618579,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12586,0.003396078,ต่ำ,1,ลูกค้าชั้นยอด (Champions),4.0,59.0,214430.78,3634.42,17.0,2.8333333333333335,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10594,0.0033890293,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),3.0,1.0,991.38,991.38,1.0,1.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10632,0.0033814022,ต่ำ,1,ลูกค้าชั้นยอด (Champions),2.0,74.0,144815.73,1956.9693243243244,9.0,0.75,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11366,0.003357038,ต่ำ,1,ลูกค้าชั้นยอด (Champions),16.0,43.0,116132.59,2700.757906976744,11.0,1.2222222222222223,0.026411795068654754,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11509,0.0033010256,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),3.0,15.0,12774.62,851.6413333333334,7.0,1.4,0.019365328178866947,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12423,0.0032762787,ต่ำ,1,ลูกค้าชั้นยอด (Champions),6.0,77.0,183955.5,2389.0324675324673,9.0,0.75,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10067,0.0032693103,ต่ำ,1,ลูกค้าชั้นยอด (Champions),1.0,39.0,75636.92,1939.408205128205,8.0,1.1428571428571428,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12189,0.0032486322,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,33.0,61917.54,1876.2890909090909,6.0,0.6666666666666666,0.0051730805721317535,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11689,0.0032424263,ต่ำ,1,ลูกค้าชั้นยอด (Champions),1.0,64.0,147200.8,2300.0125,13.0,1.1818181818181819,0.03910018488081969,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11103,0.0032381604,ต่ำ,1,ลูกค้าชั้นยอด (Champions),7.0,48.0,89492.69,1864.4310416666667,16.0,0.8888888888888888,0.0019215972700158668,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11490,0.0032362032,ต่ำ,1,ลูกค้าชั้นยอด (Champions),16.0,18.0,38952.090000000004,2164.005,4.0,1.3333333333333333,0.02625495752124563,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12693,0.0032169323,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),7.0,2.0,3344.9900000000002,1672.4950000000001,2.0,2.0,0.012228325064965745,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11763,0.0032133898,ต่ำ,1,ลูกค้าชั้นยอด (Champions),3.0,77.0,236010.26,3065.068311688312,9.0,0.6428571428571429,0.04200935161181211,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C11322,0.0031787783,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),0.0,34.0,35699.14,1049.974705882353,5.0,0.8333333333333334,0.019362427380939625,0.0,5.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10777,0.0031732498,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),6.0,2.0,4429.95,2214.975,2.0,2.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C10101,0.0031338434,ต่ำ,1,ลูกค้าชั้นยอด (Champions),0.0,20.0,24223.27,1211.1635,5.0,1.25,0.010282358315222964,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12697,0.0031122202,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),3.0,21.0,24982.88,1189.6609523809525,6.0,1.5,0.016171829528297356,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
C12820,0.0031078397,ต่ำ,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),1.0,29.0,36597.9,1261.996551724138,9.0,2.25,0.02803819232350445,0.0,2.0,คะแนนความพึงพอใจต่ำ (2.0/5),ไม่ต้องดำเนินการเป็นพิเศษ
C10524,0.0030965218,ต่ำ,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),2.0,1.0,343.95,343.95,1.0,1.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ไม่ต้องดำเนินการเป็นพิเศษ
