customer_id,signup_date,gender,age,region,city_tier,income_bracket,membership_tier,preferred_channel,marketing_optin,has_mobile_app
C12286,2025-05-02,F,18.0,,2,20-40k,Silver,In-Store,1,0
C12287,2024-12-28,Female,35.0,South,1,,Silver,Mobile App,1,1
C12288,2025-05-28,male,41.0,,2,20-40k,Silver,In-Store,1,0
C12289,2025-07-30,Male,47.0,Bangkok,3,40-70k,Silver,In-Store,0,1
C12290,2025-02-10,M,33.0,Bangkok,2,20-40k,Silver,Online Web,1,1
C12291,2024-11-21,Female,24.0,South,1,20-40k,Silver,In-Store,1,1
C12292,2025-12-24,M,18.0,Northeast,3,20-40k,Bronze,In-Store,0,1
C12293,2024-09-09,Male,41.0,Bangkok,1,20-40k,Bronze,In-Store,0,1
C12294,2026-04-18,Male,24.0,Northeast,1,40-70k,Bronze,Mobile App,0,1
C12295,2024-12-28,M,37.0,North,2,20-40k,Bronze,In-Store,0,1
C12296,2025-05-19,F,49.0,Northeast,1,<20k,Bronze,Mobile App,1,1
C12297,2025-12-19,Male,,Central,3,20-40k,Gold,In-Store,0,0
C12298,2024-11-15,Female,37.0,Bangkok,2,70-120k,Silver,In-Store,1,1
C12299,2026-03-05,F,38.0,Central,1,20-40k,Gold,Mobile App,1,1
C12300,2025-07-21,M,23.0,Bangkok,1,<20k,Bronze,In-Store,1,1
C12301,2025-05-02,Male,43.0,Central,3,40-70k,Gold,Mobile App,1,1
C12302,2025-05-12,Male,21.0,Central,1,40-70k,Bronze,In-Store,1,1
C12303,2024-08-24,f,30.0,Bangkok,1,20-40k,Silver,In-Store,1,1
C12304,2025-12-12,M,45.0,Bangkok,3,<20k,Bronze,In-Store,0,0
C12305,2026-04-08,F,18.0,North,1,40-70k,Bronze,In-Store,1,0
C12306,2024-09-04,Female,18.0,Bangkok,1,>120k,Bronze,In-Store,1,0
C12307,2024-12-18,Female,37.0,Bangkok,2,>120k,Gold,In-Store,0,0
C12308,2025-01-06,Female,28.0,Bangkok,1,>120k,Silver,In-Store,1,0
C12309,2026-02-06,F,50.0,Bangkok,2,<20k,Bronze,In-Store,1,0
C12310,2026-02-26,M,,Bangkok,3,20-40k,Platinum,In-Store,0,1
C12311,2025-03-19,F,31.0,North,3,20-40k,Bronze,Mobile App,0,1
C12312,2025-01-21,Male,34.0,Bangkok,2,40-70k,Platinum,In-Store,1,0
C12313,2025-03-19,Male,31.0,Bangkok,1,<20k,Bronze,In-Store,1,1
C12314,2024-12-09,M,31.0,Bangkok,2,20-40k,Bronze,Mobile App,1,1
C12315,2025-06-26,Female,36.0,East,1,20-40k,Bronze,In-Store,1,0
C12316,2026-04-11,Male,35.0,South,1,>120k,Bronze,Online Web,0,0
C12317,2026-03-08,Male,34.0,North,2,20-40k,Bronze,In-Store,0,0
C12318,2024-08-11,Female,40.0,Central,2,20-40k,Gold,Online Web,1,0
C12319,2026-04-27,Female,39.0,North,2,40-70k,Silver,In-Store,1,1
C12320,2024-12-04,Female,41.0,Bangkok,2,70-120k,Silver,Online Web,0,0
C12321,2024-09-13,Female,33.0,North,1,20-40k,Silver,Online Web,1,1
C12322,2025-09-06,male,46.0,North,2,>120k,Bronze,In-Store,1,0
C12323,2024-12-25,Female,57.0,Bangkok,2,70-120k,Platinum,Online Web,1,0
C12324,2024-12-14,female,40.0,East,2,40-70k,Platinum,In-Store,1,1
C12325,2024-09-20,female,18.0,Northeast,2,40-70k,Silver,In-Store,0,0
C12326,2025-01-17,Male,31.0,Northeast,1,70-120k,Gold,In-Store,1,1
C12327,2025-04-23,M,35.0,East,3,<20k,Silver,In-Store,1,0
C12328,2025-05-11,Female,26.0,Central,2,<20k,Bronze,In-Store,1,1
C12329,2024-10-28,Female,49.0,Northeast,1,70-120k,Silver,Mobile App,0,1
C12330,2025-05-04,F,40.0,Northeast,1,>120k,Gold,Mobile App,1,1
C12331,2026-03-16,Female,21.0,North,2,20-40k,Bronze,Online Web,0,0
C12332,2025-11-18,Female,40.0,Northeast,3,40-70k,Silver,In-Store,0,1
C12333,2025-08-04,Male,24.0,South,2,20-40k,Bronze,In-Store,0,1
C12334,2026-01-26,M,25.0,East,1,20-40k,Gold,In-Store,1,0
C12335,2026-04-01,Female,,East,2,,Platinum,Mobile App,1,1
C12336,2024-08-18,Male,37.0,Bangkok,1,70-120k,Silver,In-Store,0,0
C12337,2026-01-10,Female,25.0,Bangkok,1,20-40k,Gold,In-Store,1,0
C12338,2025-02-12,Male,36.0,North,2,70-120k,Silver,Online Web,1,0
C12339,2025-07-18,Female,44.0,Central,1,70-120k,Silver,Mobile App,1,1
C12340,2025-05-06,Male,40.0,Bangkok,3,40-70k,Silver,Mobile App,1,1
C12341,2024-11-23,Male,,Bangkok,1,40-70k,Silver,Online Web,1,1
C12342,2025-08-05,Female,31.0,,1,20-40k,Bronze,Mobile App,1,0
C12343,2025-04-27,Male,46.0,South,2,>120k,Gold,Mobile App,1,0
C12344,2026-04-04,Female,29.0,Bangkok,1,20-40k,Silver,Online Web,1,1
C12345,2025-04-14,Female,38.0,Northeast,1,70-120k,Silver,In-Store,1,1
C12346,2024-09-10,Male,38.0,Northeast,3,20-40k,Platinum,In-Store,1,1
C12347,2025-05-05,Female,28.0,South,2,<20k,Bronze,Online Web,0,1
C12348,2026-02-28,M,18.0,Bangkok,2,20-40k,Bronze,In-Store,1,1
C12349,2025-10-11,M,48.0,Central,1,40-70k,Silver,In-Store,1,1
C12350,2025-04-25,Female,37.0,Central,1,40-70k,Gold,Mobile App,0,0
C12351,2024-10-25,female,36.0,Bangkok,2,40-70k,Gold,Mobile App,0,1
C12352,2025-03-15,Female,48.0,Central,1,20-40k,Silver,Online Web,1,0
C12353,2026-05-02,Female,24.0,North,2,40-70k,Gold,In-Store,0,0
C12354,2025-07-22,Female,31.0,North,2,,Gold,Online Web,1,1
C12355,2024-08-29,Male,32.0,South,2,40-70k,Bronze,Mobile App,0,1
C12356,2025-10-03,F,35.0,Northeast,2,40-70k,Bronze,In-Store,0,1
C12357,2024-09-05,Female,52.0,Bangkok,3,<20k,Bronze,In-Store,1,1
C12358,2025-01-05,Male,22.0,Bangkok,1,<20k,Silver,In-Store,0,0
C12359,2025-09-12,Female,41.0,Northeast,1,>120k,Gold,In-Store,1,1
C12360,2025-11-16,Female,28.0,East,3,<20k,Bronze,In-Store,1,1
C12361,2025-02-09,Male,30.0,,2,70-120k,Bronze,Mobile App,1,1
C12362,2026-05-14,Female,27.0,Central,2,<20k,Bronze,In-Store,0,1
C12363,2025-06-07,Male,52.0,Central,3,70-120k,Platinum,In-Store,1,1
C12364,2025-07-16,female,42.0,East,1,70-120k,Silver,Mobile App,0,0
C12365,2024-09-05,female,33.0,South,2,20-40k,Silver,In-Store,1,0
C12366,2026-05-10,F,40.0,South,2,40-70k,Bronze,Online Web,0,1
C12367,2024-09-15,F,31.0,North,3,70-120k,Bronze,In-Store,1,1
C12368,2024-12-13,Female,46.0,Bangkok,2,40-70k,Gold,Online Web,1,1
C12369,2026-04-14,M,33.0,Bangkok,1,40-70k,Gold,In-Store,0,1
C12370,2024-08-02,Female,26.0,South,3,20-40k,Bronze,In-Store,1,1
C12371,2025-01-22,Male,27.0,Northeast,2,40-70k,Bronze,Online Web,0,0
C12372,2026-01-14,Male,38.0,North,3,20-40k,Silver,Mobile App,0,1
C12373,2024-08-24,Female,36.0,,3,40-70k,Gold,Mobile App,1,1
C12374,2024-12-16,Male,26.0,East,3,40-70k,Gold,Mobile App,0,0
C12375,2025-04-29,Female,34.0,North,2,40-70k,Silver,Online Web,1,0
C12376,2026-01-07,Male,18.0,Bangkok,3,40-70k,Bronze,Online Web,0,0
C12377,2024-09-06,Male,32.0,Bangkok,1,20-40k,Bronze,Mobile App,0,1
C12378,2025-04-21,F,38.0,North,2,70-120k,Platinum,In-Store,1,0
C12379,2025-01-14,Female,58.0,Central,1,40-70k,Platinum,Mobile App,0,1
C12380,2025-05-15,Male,42.0,South,3,40-70k,Silver,In-Store,1,0
C12381,2025-06-05,F,46.0,Bangkok,3,20-40k,Silver,Online Web,0,1
C12382,2024-11-01,Female,26.0,Northeast,1,20-40k,Silver,In-Store,1,1
C12383,2025-02-10,Male,34.0,Central,1,20-40k,Silver,In-Store,0,1
C12384,2025-06-01,Male,28.0,East,1,<20k,Gold,In-Store,1,0
C12385,2026-06-01,m,23.0,Bangkok,3,40-70k,Silver,In-Store,0,0
C12386,2025-12-14,F,30.0,Central,1,20-40k,Silver,In-Store,1,0
C12387,2025-06-11,Male,33.0,North,2,40-70k,Bronze,In-Store,0,0
C12388,2025-02-19,f,47.0,Bangkok,3,40-70k,Gold,Online Web,1,0
C12389,2026-06-17,M,42.0,Northeast,1,40-70k,Bronze,Mobile App,0,1
C12390,2025-10-04,M,21.0,Bangkok,1,20-40k,Silver,Mobile App,1,1
C12391,2026-06-04,Male,18.0,Bangkok,3,,Bronze,In-Store,1,0
C12392,2025-03-31,Male,35.0,Bangkok,2,,Platinum,Mobile App,0,1
C12393,2025-04-08,F,22.0,Bangkok,3,20-40k,Silver,In-Store,0,1
C12394,2025-05-09,Male,37.0,Northeast,3,20-40k,Gold,Mobile App,1,1
C12395,2025-07-21,Female,31.0,East,2,40-70k,Silver,Mobile App,1,1
C12396,2024-12-09,Female,43.0,South,1,70-120k,Bronze,In-Store,1,0
C12397,2025-04-08,Female,47.0,Bangkok,2,40-70k,Platinum,In-Store,1,1
C12398,2026-02-05,M,22.0,Bangkok,2,40-70k,Bronze,In-Store,0,1
C12399,2024-12-07,Male,28.0,Northeast,2,20-40k,Silver,In-Store,0,0
C12400,2025-01-08,Male,37.0,Northeast,2,<20k,Silver,Online Web,0,1
C12401,2024-12-12,Male,35.0,South,1,>120k,Platinum,In-Store,1,0
C12402,2025-09-23,m,26.0,North,3,20-40k,Silver,In-Store,1,0
C12403,2025-03-11,M,27.0,Bangkok,2,20-40k,Bronze,In-Store,0,1
C12404,2025-08-18,Female,43.0,Bangkok,2,70-120k,Bronze,In-Store,1,1
C12405,2024-11-27,M,18.0,Bangkok,3,<20k,Silver,In-Store,1,0
C12406,2025-08-29,Female,41.0,North,1,20-40k,Gold,In-Store,1,0
C12407,2024-08-17,female,45.0,,1,40-70k,Platinum,In-Store,1,1
C12408,2025-02-22,Male,28.0,Central,2,20-40k,Bronze,Online Web,0,1
C12409,2024-10-16,M,31.0,Central,1,70-120k,Bronze,Online Web,1,0
C12410,2026-04-15,Male,28.0,Central,3,70-120k,Bronze,In-Store,1,1
C12411,2024-08-09,M,18.0,North,2,70-120k,Silver,In-Store,1,1
C12412,2024-08-20,M,25.0,Bangkok,1,20-40k,Silver,Mobile App,1,1
C12413,2025-03-11,M,37.0,Bangkok,2,40-70k,Gold,Mobile App,1,1
C12414,2025-06-22,F,28.0,North,2,<20k,Gold,Mobile App,1,1
C12415,2024-09-29,F,48.0,Bangkok,1,,Bronze,In-Store,0,0
C12416,2026-03-12,Male,27.0,Northeast,2,40-70k,Silver,Mobile App,0,1
C12417,2025-05-26,Male,,Bangkok,2,<20k,Gold,In-Store,0,1
C12418,2025-02-14,F,37.0,Bangkok,3,20-40k,Gold,In-Store,0,1
C12419,2026-04-15,Female,32.0,East,2,70-120k,Bronze,Online Web,0,1
C12420,2025-02-07,Female,47.0,Bangkok,1,<20k,Bronze,Mobile App,1,1
C12421,2025-05-08,M,58.0,North,1,70-120k,Gold,In-Store,0,1
C12422,2025-03-28,Female,39.0,Bangkok,3,,Silver,In-Store,0,0
C12423,2024-11-08,Male,24.0,North,3,20-40k,Platinum,Mobile App,1,1
C12424,2025-07-23,Male,43.0,Bangkok,1,70-120k,Bronze,Online Web,0,1
C12425,2025-01-09,female,21.0,Northeast,3,40-70k,Bronze,In-Store,1,0
C12426,2025-02-20,Female,,Northeast,2,40-70k,Silver,In-Store,1,1
C12427,2024-08-07,Female,35.0,East,1,<20k,Gold,In-Store,1,0
C12428,2025-05-12,female,31.0,South,2,20-40k,Gold,In-Store,0,1
C12429,2026-06-11,m,34.0,Bangkok,2,20-40k,Silver,Mobile App,1,1
C12430,2025-06-23,Male,31.0,East,2,20-40k,Bronze,In-Store,1,1
C12431,2024-11-25,Female,32.0,East,1,70-120k,Platinum,In-Store,0,0
C12432,2025-05-17,Female,41.0,Central,3,70-120k,Gold,In-Store,0,1
C12433,2026-05-28,Female,43.0,North,2,20-40k,Bronze,Mobile App,1,1
C12434,2025-04-23,F,,Bangkok,2,40-70k,Gold,In-Store,1,1
C12435,2024-10-14,Female,31.0,Bangkok,2,20-40k,Silver,In-Store,1,0
C12436,2025-07-19,F,23.0,Bangkok,1,70-120k,Bronze,Mobile App,0,1
C12437,2024-10-04,Male,32.0,Bangkok,3,40-70k,Platinum,In-Store,1,0
C12438,2026-03-10,F,29.0,Northeast,1,20-40k,Bronze,In-Store,0,0
C12439,2025-12-02,f,29.0,Bangkok,2,20-40k,Silver,In-Store,1,1
C12440,2026-01-08,F,28.0,Northeast,1,20-40k,Silver,Online Web,0,1
C12441,2025-08-27,F,39.0,Northeast,1,70-120k,Gold,Online Web,1,0
C12442,2025-06-04,M,40.0,Bangkok,1,40-70k,Silver,Mobile App,1,1
C12443,2025-01-13,Female,21.0,Northeast,2,40-70k,Silver,Mobile App,0,1
C12444,2024-08-17,M,37.0,North,2,20-40k,Silver,Mobile App,1,0
C12445,2025-01-21,Female,40.0,North,1,20-40k,Gold,Online Web,1,0
C12446,2024-11-20,Female,41.0,North,2,20-40k,Bronze,Mobile App,1,0
C12447,2025-03-23,F,36.0,Bangkok,3,20-40k,Bronze,Mobile App,1,1
C12448,2025-07-09,M,47.0,North,3,40-70k,Silver,Mobile App,1,1
C12449,2026-06-11,M,21.0,Bangkok,1,40-70k,Silver,In-Store,0,0
C12450,2025-04-20,M,38.0,Northeast,2,40-70k,Gold,Mobile App,1,1
C12451,2025-06-07,F,30.0,South,2,20-40k,Platinum,Mobile App,1,1
C12452,2024-10-15,Female,53.0,North,2,70-120k,Bronze,In-Store,1,0
C12453,2024-12-21,F,36.0,,3,40-70k,Bronze,In-Store,1,0
C12454,2025-09-17,M,,Bangkok,1,40-70k,Silver,In-Store,0,1
C12455,2026-02-19,m,18.0,South,3,40-70k,Silver,In-Store,0,0
C12456,2026-05-20,F,,North,1,20-40k,Bronze,In-Store,1,0
C12457,2025-03-18,Male,26.0,Bangkok,3,<20k,Silver,In-Store,0,1
C12458,2026-03-05,M,18.0,Bangkok,3,>120k,Bronze,In-Store,0,0
C12459,2024-12-03,Male,25.0,East,2,70-120k,Gold,In-Store,1,1
C12460,2025-02-01,Female,44.0,Bangkok,2,40-70k,Gold,Mobile App,1,0
C12461,2025-01-02,F,,Bangkok,2,>120k,Platinum,Mobile App,1,1
C12462,2025-07-17,Female,51.0,South,1,<20k,Bronze,In-Store,1,1
C12463,2024-11-23,M,18.0,Central,2,40-70k,Silver,Mobile App,0,1
C12464,2026-01-25,Female,34.0,Central,1,<20k,Bronze,Mobile App,1,1
C12465,2025-08-18,Female,36.0,South,1,40-70k,Gold,In-Store,1,0
C12466,2025-03-14,M,42.0,Central,1,20-40k,Silver,In-Store,1,1
C12467,2026-02-10,Female,35.0,Northeast,1,20-40k,Silver,In-Store,1,1
C12468,2025-04-17,F,38.0,Central,2,20-40k,Bronze,In-Store,1,0
C12469,2025-04-12,Female,43.0,North,1,40-70k,Gold,In-Store,1,1
C12470,2025-04-26,f,27.0,South,2,20-40k,Bronze,Mobile App,1,0
C12471,2025-07-08,Male,46.0,Central,3,40-70k,Silver,In-Store,0,0
C12472,2025-07-29,Female,33.0,Bangkok,1,40-70k,Bronze,In-Store,1,1
C12473,2026-06-06,Male,34.0,North,3,20-40k,Gold,Online Web,0,1
C12474,2025-11-04,Male,30.0,Northeast,2,40-70k,Silver,In-Store,0,0
C12475,2025-07-23,Female,35.0,Central,3,20-40k,Silver,Mobile App,1,0
C12476,2025-12-04,Male,29.0,Northeast,2,40-70k,Bronze,Online Web,0,0
C12477,2025-09-07,Male,48.0,Central,1,<20k,Bronze,Mobile App,0,0
C12478,2024-10-06,Female,43.0,Bangkok,3,70-120k,Gold,Online Web,0,1
C12479,2025-04-20,female,37.0,South,2,20-40k,Silver,In-Store,1,1
C12480,2026-05-08,male,43.0,Northeast,2,20-40k,Bronze,In-Store,1,1
C12481,2025-01-07,Male,18.0,Northeast,2,20-40k,Gold,Online Web,0,1
C12482,2025-06-22,M,34.0,East,1,70-120k,Gold,In-Store,0,0
C12483,2024-11-01,Female,25.0,Northeast,3,40-70k,Platinum,In-Store,1,0
C12484,2025-04-29,F,24.0,Bangkok,2,40-70k,Bronze,In-Store,1,1
C12485,2026-04-30,Male,18.0,Bangkok,1,20-40k,Silver,In-Store,1,0
C12486,2026-01-14,M,36.0,South,2,70-120k,Silver,In-Store,1,0
C12487,2025-04-18,Male,44.0,North,3,20-40k,Gold,In-Store,1,0
C12488,2026-04-03,M,20.0,South,1,20-40k,Bronze,Online Web,0,1
C12489,2024-12-26,Female,45.0,Northeast,1,20-40k,Gold,In-Store,1,0
C12490,2025-01-31,Male,42.0,Central,1,>120k,Gold,In-Store,0,1
C12491,2024-09-26,Female,29.0,South,1,20-40k,Silver,In-Store,1,0
C12492,2024-08-16,Female,42.0,North,1,<20k,Bronze,In-Store,0,0
C12493,2025-07-30,Male,37.0,South,1,40-70k,Gold,In-Store,1,0
C12494,2024-09-18,Male,48.0,Bangkok,1,>120k,Silver,In-Store,1,0
C12495,2025-05-24,Male,32.0,South,1,>120k,Bronze,Mobile App,1,1
C12496,2025-01-16,Male,34.0,Bangkok,3,<20k,Bronze,In-Store,1,1
C12497,2024-10-27,M,36.0,Bangkok,1,70-120k,Silver,In-Store,1,0
C12498,2024-09-30,Female,41.0,Central,2,40-70k,Gold,In-Store,1,1
C12499,2025-05-17,Male,38.0,North,1,70-120k,Silver,In-Store,0,1
C12500,2024-09-24,Male,28.0,Bangkok,2,40-70k,Silver,Online Web,1,0
C12501,2025-07-21,M,45.0,South,2,70-120k,Gold,In-Store,0,0
C12502,2024-09-05,female,30.0,Central,1,70-120k,Gold,In-Store,0,1
C12503,2025-02-07,F,26.0,North,3,20-40k,Gold,In-Store,0,1
C12504,2024-12-07,M,27.0,Bangkok,3,20-40k,Bronze,Mobile App,1,1
C12505,2025-07-22,Male,25.0,East,3,40-70k,Silver,In-Store,1,1
C12506,2025-03-10,Female,35.0,Bangkok,1,20-40k,Bronze,Online Web,1,1
C12507,2025-02-03,Male,36.0,North,1,20-40k,Bronze,Mobile App,1,1
C12508,2025-05-01,Male,,Northeast,2,20-40k,Silver,In-Store,1,1
C12509,2025-08-01,Female,39.0,Central,2,40-70k,Silver,Mobile App,1,1
C12510,2025-07-01,M,26.0,North,3,,Silver,In-Store,0,1
C12511,2025-04-30,Female,41.0,Bangkok,3,<20k,Bronze,Mobile App,0,1
C12512,2025-01-11,Male,,Northeast,1,40-70k,Bronze,Mobile App,0,1
C12513,2025-05-09,M,40.0,South,1,40-70k,Gold,In-Store,1,0
C12514,2025-09-29,Female,23.0,Bangkok,2,<20k,Silver,In-Store,0,0
C12515,2024-09-04,Male,22.0,South,1,20-40k,Bronze,Online Web,1,1
C12516,2025-03-01,F,31.0,Northeast,1,70-120k,Silver,Mobile App,1,0
C12517,2025-12-07,Female,32.0,Northeast,1,70-120k,Gold,Mobile App,1,1
C12518,2024-10-26,Male,47.0,Bangkok,1,<20k,Bronze,In-Store,1,0
C12519,2025-06-01,Male,35.0,Bangkok,2,20-40k,Platinum,In-Store,1,1
C12520,2024-10-26,Male,45.0,Northeast,1,40-70k,Silver,In-Store,1,1
C12521,2025-10-23,Male,26.0,Bangkok,1,20-40k,Platinum,In-Store,1,0
C12522,2026-03-29,F,27.0,Northeast,2,40-70k,Silver,In-Store,1,0
C12523,2025-12-12,M,33.0,Central,1,<20k,Silver,In-Store,0,0
C12524,2025-07-01,Female,18.0,East,2,70-120k,Silver,In-Store,1,1
C12525,2026-01-05,M,29.0,Central,1,,Silver,In-Store,1,0
C12526,2026-01-07,M,27.0,Central,1,70-120k,Bronze,Online Web,1,0
C12527,2024-11-05,F,43.0,Central,2,20-40k,Gold,Mobile App,1,1
C12528,2025-01-09,Female,,Bangkok,3,40-70k,Bronze,In-Store,0,1
C12529,2024-11-30,Female,28.0,Central,1,70-120k,Silver,In-Store,1,0
C12530,2025-01-10,Female,49.0,Central,1,>120k,Gold,In-Store,1,1
C12531,2024-09-01,Female,56.0,Northeast,1,>120k,Bronze,In-Store,0,0
C12532,2024-08-24,F,30.0,North,2,40-70k,Bronze,Mobile App,1,1
C12533,2025-02-23,Male,50.0,Bangkok,1,>120k,Gold,In-Store,1,0
C12534,2025-07-11,F,39.0,Bangkok,1,>120k,Gold,Online Web,1,1
C12535,2025-04-08,F,29.0,Northeast,1,40-70k,Silver,In-Store,0,1
C12536,2025-06-05,Female,37.0,Bangkok,3,70-120k,Platinum,In-Store,1,1
C12537,2025-08-22,Female,41.0,Central,3,40-70k,Silver,In-Store,1,0
C12538,2026-05-24,Female,43.0,North,3,40-70k,Silver,In-Store,0,0
C12539,2025-08-24,F,26.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C12540,2025-07-08,Male,26.0,North,2,40-70k,Bronze,Mobile App,1,1
C12541,2025-05-22,M,41.0,Bangkok,1,<20k,Bronze,In-Store,0,1
C12542,2026-04-25,M,23.0,North,2,20-40k,Bronze,Mobile App,1,0
C12543,2025-01-22,F,40.0,Bangkok,2,40-70k,Silver,In-Store,0,0
C12544,2025-05-30,Male,34.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C12545,2024-08-29,Male,37.0,Bangkok,2,40-70k,Bronze,Mobile App,1,0
C12546,2024-08-15,Male,26.0,Northeast,3,40-70k,Gold,In-Store,0,1
C12547,2025-04-15,F,45.0,Bangkok,2,40-70k,Silver,Mobile App,0,1
C12548,2025-06-06,f,30.0,Bangkok,1,20-40k,Gold,Mobile App,0,1
C12549,2025-02-17,F,27.0,Central,2,20-40k,Platinum,In-Store,1,0
C12550,2025-04-24,Female,29.0,Bangkok,2,40-70k,Silver,In-Store,0,1
C12551,2025-01-03,female,39.0,Northeast,1,70-120k,Platinum,In-Store,0,1
C12552,2026-05-23,Male,21.0,Central,1,20-40k,Silver,Mobile App,1,1
C12553,2025-01-25,Male,31.0,Central,1,20-40k,Bronze,In-Store,1,1
C12554,2025-06-08,M,21.0,East,1,<20k,Bronze,In-Store,0,0
C12555,2026-05-09,F,25.0,Central,1,20-40k,Gold,Mobile App,0,0
C12556,2024-10-26,Female,38.0,East,2,20-40k,Silver,Online Web,0,1
C12557,2026-05-09,M,18.0,Northeast,2,20-40k,Bronze,In-Store,0,0
C12558,2025-03-04,F,35.0,Bangkok,3,20-40k,Silver,In-Store,1,1
C12559,2024-10-11,F,23.0,North,3,<20k,Silver,Mobile App,0,1
C12560,2024-12-13,F,22.0,North,3,,Platinum,Online Web,1,1
C12561,2025-01-02,M,23.0,Central,2,70-120k,Silver,In-Store,1,0
C12562,2024-08-21,Male,49.0,South,3,70-120k,Silver,In-Store,0,0
C12563,2024-09-24,Male,23.0,Northeast,1,20-40k,Gold,In-Store,1,0
C12564,2025-09-04,M,32.0,Bangkok,1,20-40k,Silver,Online Web,1,1
C12565,2026-03-06,male,30.0,Bangkok,3,40-70k,Bronze,In-Store,0,0
C12566,2026-02-01,Female,53.0,South,1,70-120k,Silver,In-Store,1,1
C12567,2026-03-13,Female,18.0,Bangkok,1,20-40k,Silver,In-Store,0,0
C12568,2025-05-08,Male,59.0,Central,3,<20k,Platinum,In-Store,1,0
C12569,2024-10-06,F,42.0,Central,2,40-70k,Silver,In-Store,1,1
C12570,2025-06-13,F,,Bangkok,3,20-40k,Gold,Mobile App,1,1
C12571,2024-09-24,Female,28.0,South,1,40-70k,Bronze,In-Store,1,0
C12572,2025-11-15,Male,33.0,North,3,20-40k,Silver,In-Store,0,0
C12573,2025-12-25,Female,31.0,Central,1,40-70k,Silver,In-Store,1,0
C12574,2026-06-07,Female,18.0,North,2,20-40k,Silver,In-Store,0,0
C12575,2025-05-08,M,32.0,Northeast,3,40-70k,Gold,Mobile App,1,0
C12576,2025-02-15,m,20.0,Northeast,1,40-70k,Silver,In-Store,0,0
C12577,2026-05-03,Male,18.0,Central,2,40-70k,Bronze,In-Store,0,0
C12578,2024-09-14,F,36.0,Central,1,20-40k,Gold,Mobile App,0,1
C12579,2025-10-16,Male,29.0,East,2,<20k,Bronze,Mobile App,1,1
C12580,2024-11-14,Female,48.0,South,2,20-40k,Platinum,In-Store,1,1
C12581,2024-10-15,m,21.0,East,3,20-40k,Bronze,Online Web,1,0
C12582,2025-02-04,male,54.0,Bangkok,3,<20k,Gold,In-Store,1,1
C12583,2024-09-27,F,53.0,South,3,20-40k,Gold,In-Store,1,0
C12584,2024-12-08,Female,34.0,Central,2,40-70k,Silver,In-Store,0,0
C12585,2024-08-29,Female,40.0,Northeast,1,20-40k,Gold,In-Store,0,0
C12586,2024-11-10,Female,45.0,Northeast,1,>120k,Gold,Online Web,1,0
C12587,2025-02-21,Female,20.0,Bangkok,3,40-70k,Platinum,Online Web,1,0
C12588,2024-08-11,M,32.0,Central,3,>120k,Gold,Mobile App,1,1
C12589,2025-12-06,f,41.0,Bangkok,2,<20k,Bronze,In-Store,0,0
C12590,2025-01-30,Female,35.0,North,1,<20k,Bronze,In-Store,0,0
C12591,2025-09-03,Female,50.0,North,1,>120k,Silver,Mobile App,1,1
C12592,2026-04-16,F,26.0,Central,2,40-70k,Silver,In-Store,1,1
C12593,2025-03-27,Female,40.0,Bangkok,1,,Platinum,In-Store,1,1
C12594,2025-07-30,F,24.0,Central,2,70-120k,Silver,In-Store,0,0
C12595,2025-02-15,Female,37.0,Bangkok,2,40-70k,Bronze,In-Store,0,0
C12596,2025-03-01,Male,37.0,Bangkok,2,<20k,Silver,Online Web,0,1
C12597,2025-02-08,female,30.0,Bangkok,2,70-120k,Silver,Online Web,0,0
C12598,2025-06-18,Female,,Bangkok,1,40-70k,Silver,In-Store,1,1
C12599,2025-03-17,Male,35.0,Bangkok,2,40-70k,Bronze,Online Web,1,1
C12600,2026-04-21,Female,18.0,Bangkok,2,40-70k,Bronze,In-Store,0,0
C12601,2025-04-18,Female,18.0,South,2,40-70k,Gold,In-Store,1,0
C12602,2025-11-06,Female,35.0,Central,2,<20k,Silver,Mobile App,0,0
C12603,2026-03-26,female,18.0,North,2,20-40k,Silver,In-Store,1,0
C12604,2025-05-09,Male,42.0,Bangkok,2,40-70k,Gold,Mobile App,1,1
C12605,2025-11-18,F,44.0,East,2,<20k,Bronze,Mobile App,0,1
C12606,2024-10-26,M,38.0,South,1,,Platinum,In-Store,1,1
C12607,2025-05-17,Female,,Northeast,2,40-70k,Bronze,In-Store,1,1
C12608,2025-04-25,Female,41.0,East,1,>120k,Gold,In-Store,1,1
C12609,2024-09-03,Female,33.0,Bangkok,1,<20k,Silver,In-Store,0,0
C12610,2025-02-05,Female,59.0,North,3,<20k,Gold,In-Store,1,1
C12611,2025-09-24,Female,36.0,Bangkok,1,40-70k,Bronze,In-Store,0,0
C12612,2025-07-02,Female,34.0,North,3,20-40k,Bronze,In-Store,0,0
C12613,2025-08-24,female,50.0,Bangkok,1,,Silver,In-Store,1,1
C12614,2025-02-06,female,48.0,Central,2,,Gold,In-Store,1,1
C12615,2025-11-16,male,34.0,Central,1,20-40k,Silver,Online Web,1,1
C12616,2024-08-27,M,,Central,1,,Silver,Mobile App,1,1
C12617,2025-02-01,F,30.0,Bangkok,1,40-70k,Silver,Online Web,0,0
C12618,2024-10-28,female,61.0,North,2,40-70k,Gold,In-Store,1,1
C12619,2026-02-07,Male,36.0,South,2,70-120k,Bronze,Online Web,1,0
