transaction_id,line_no,product_id,quantity,unit_price,discount_amount,line_amount
T260033,6,P1046,2,49.92,0.0,99.84
T260033,7,P1067,1,305.86,0.0,305.86
T260034,1,P1002,2,50.5,0.0,101.0
T260034,2,P1051,2,1237.21,0.0,2474.42
T260034,3,P1059,2,645.03,0.0,1290.06
T260034,4,P1044,1,75.96,0.0,75.96
T260034,5,P1031,1,62.37,0.0,62.37
T260035,1,P1025,2,183.26,0.0,366.52
T260035,2,P1069,1,126.14,0.0,126.14
T260035,3,P1006,1,34.67,0.0,34.67
T260035,4,P1005,2,87.67,0.0,175.34
T260035,5,P1030,1,144.66,0.0,144.66
T260036,1,P1064,4,288.47,0.0,1153.88
T260036,2,P1032,3,55.91,0.0,167.73
T260036,3,P1029,3,50.02,0.0,150.06
T260036,4,P1040,1,65.48,0.0,65.48
T260036,5,P1077,4,551.3,0.0,2205.2
T260037,1,P1013,1,68.6,0.0,68.6
T260037,2,P1014,2,112.3,0.0,224.6
T260037,3,P1008,1,264.16,0.0,264.16
T260037,4,P1024,3,253.51,0.0,760.53
T260037,5,P1005,1,86.74,0.0,86.74
T260037,6,P1030,1,140.97,0.0,140.97
T260038,1,P1004,3,124.88,0.0,374.64
T260038,2,P1036,1,96.33,0.0,96.33
T260038,3,P1033,2,153.69,0.0,307.38
T260038,4,P1045,3,111.29,0.0,333.87
T260038,5,P1032,2,53.93,0.0,107.86
T260038,6,P1035,3,421.85,0.0,1265.55
T260038,7,P1040,4,63.2,0.0,252.8
T260038,8,P1079,2,369.78,0.0,739.56
T260038,9,P1027,2,229.14,0.0,458.28
T260039,1,P1085,1,269.13,0.0,269.13
T260039,2,P1034,1,189.89,0.0,189.89
T260039,3,P1033,3,159.54,0.0,478.62
T260039,4,P1032,1,53.83,0.0,53.83
T260039,5,P1056,1,125.14,0.0,125.14
T260039,6,P1006,1,35.93,0.0,35.93
T260040,1,P1025,3,184.0,0.0,552.0
T260040,2,P1011,3,225.57,0.0,676.71
T260040,3,P1031,2,63.05,0.0,126.1
T260040,4,P1069,1,129.49,0.0,129.49
T260040,5,P1047,4,35.02,0.0,140.08
T260040,6,P1050,1,861.17,0.0,861.17
T260040,7,P1030,1,139.75,0.0,139.75
T260041,1,P1037,1,114.2,0.0,114.2
T260041,2,P1083,1,109.9,0.0,109.9
T260041,3,P1044,1,79.48,0.0,79.48
T260041,4,P1039,1,135.06,0.0,135.06
T260041,5,P1042,2,70.6,0.0,141.2
T260041,6,P1069,1,128.28,0.0,128.28
T260041,7,P1082,2,186.24,0.0,372.48
T260041,8,P1043,2,40.97,0.0,81.94
T260041,9,P1011,2,223.38,0.0,446.76
T260041,10,P1006,1,34.95,0.0,34.95
T260041,11,P1032,2,54.09,0.0,108.18
T260041,12,P1033,2,156.15,0.0,312.3
T260042,1,P1082,1,182.83,0.0,182.83
T260042,2,P1041,2,229.03,0.0,458.06
T260042,3,P1040,2,64.4,0.0,128.8
T260042,4,P1067,1,304.69,0.0,304.69
T260042,5,P1017,2,99.02,0.0,198.04
T260042,6,P1037,2,110.76,0.0,221.52
T260042,7,P1035,3,410.75,0.0,1232.25
T260042,8,P1001,1,86.35,0.0,86.35
T260042,9,P1064,4,278.35,0.0,1113.4
T260042,10,P1032,2,55.9,0.0,111.8
T260043,1,P1000,1,63.43,0.0,63.43
T260043,2,P1004,1,127.06,0.0,127.06
T260043,3,P1010,3,141.87,0.0,425.61
T260043,4,P1033,1,154.34,0.0,154.34
T260043,5,P1037,1,109.69,0.0,109.69
T260043,6,P1038,3,55.59,0.0,166.77
T260043,7,P1013,3,68.49,0.0,205.47
T260043,8,P1023,2,106.7,0.0,213.4
T260044,1,P1021,2,453.82,0.0,907.64
T260044,2,P1038,2,54.83,0.0,109.66
T260044,3,P1024,1,248.56,0.0,248.56
T260045,1,P1086,1,2736.04,0.0,2736.04
T260046,1,P1000,2,65.7,0.0,131.4
T260046,2,P1004,3,129.83,0.0,389.49
T260046,3,P1010,2,143.86,0.0,287.72
T260046,4,P1002,2,48.83,0.0,97.66
T260046,5,P1061,1,386.93,0.0,386.93
T260046,6,P1056,2,124.21,0.0,248.42
T260046,7,P1015,1,62.95,0.0,62.95
T260046,8,P1051,1,1266.13,0.0,1266.13
T260046,9,P1033,3,156.58,0.0,469.74
T260046,10,P1042,1,71.53,0.0,71.53
T260047,1,P1021,1,467.65,0.0,467.65
T260047,2,P1022,2,124.12,0.0,248.24
T260047,3,P1023,1,104.28,0.0,104.28
T260048,1,P1056,2,125.95,0.0,251.9
T260048,2,P1057,1,83.68,0.0,83.68
T260048,3,P1032,4,56.96,0.0,227.84
T260048,4,P1035,2,407.34,0.0,814.68
T260048,5,P1024,1,254.45,0.0,254.45
T260048,6,P1054,1,372.59,0.0,372.59
T260048,7,P1036,1,99.54,0.0,99.54
T260048,8,P1037,1,110.56,0.0,110.56
T260048,9,P1033,1,150.52,0.0,150.52
T260049,1,P1002,2,48.32,0.0,96.64
T260049,2,P1052,1,271.93,0.0,271.93
T260049,3,P1032,2,56.69,0.0,113.38
T260050,1,P1037,2,112.28,0.0,224.56
T260050,2,P1083,1,115.58,0.0,115.58
T260050,3,P1027,3,234.0,0.0,702.0
T260050,4,P1079,2,376.01,0.0,752.02
T260050,5,P1068,1,234.9,0.0,234.9
T260051,1,P1056,1,123.07,0.0,123.07
T260051,2,P1057,1,83.49,0.0,83.49
T260052,1,P1087,1,1092.81,0.0,1092.81
T260052,2,P1082,2,181.59,0.0,363.18
T260052,3,P1029,1,49.35,0.0,49.35
T260052,4,P1043,1,41.45,0.0,41.45
T260052,5,P1028,2,273.67,0.0,547.34
T260053,1,P1083,1,110.01,0.0,110.01
T260053,2,P1034,1,194.09,0.0,194.09
T260053,3,P1053,1,268.44,0.0,268.44
T260053,4,P1022,3,123.53,0.0,370.59
T260054,1,P1033,2,157.58,0.0,315.16
T260054,2,P1029,2,49.26,0.0,98.52
T260054,3,P1075,3,194.53,0.0,583.59
T260054,4,P1079,1,368.69,0.0,368.69
T260054,5,P1037,1,110.09,0.0,110.09
T260055,1,P1042,1,71.34,0.0,71.34
T260055,2,P1079,2,358.04,0.0,716.08
T260055,3,P1037,3,109.72,0.0,329.16
T260055,4,P1014,1,111.42,0.0,111.42
T260055,5,P1018,3,332.78,0.0,998.34
T260056,1,P1037,3,112.39,0.0,337.17
T260056,2,P1070,3,97.84,0.0,293.52
T260056,3,P1038,1,56.92,0.0,56.92
T260056,4,P1074,6,662.67,0.0,3976.02
T260056,5,P1029,2,50.45,0.0,100.9
T260056,6,P1010,3,144.53,0.0,433.59
T260057,1,P1021,2,448.3,0.0,896.6
T260057,2,P1022,2,123.44,0.0,246.88
T260057,3,P1023,3,108.82,0.0,326.46
T260057,4,P1056,2,126.58,0.0,253.16
T260057,5,P1062,2,689.97,0.0,1379.94
T260058,1,P1078,3,347.28,0.0,1041.84
T260058,2,P1038,1,54.34,0.0,54.34
T260058,3,P1035,1,421.66,0.0,421.66
T260058,4,P1072,2,182.25,0.0,364.5
T260058,5,P1049,2,479.23,0.0,958.46
T260058,6,P1044,2,76.26,0.0,152.52
T260058,7,P1010,2,141.5,0.0,283.0
T260058,8,P1029,2,48.51,0.0,97.02
T260058,9,P1030,2,144.03,0.0,288.06
T260058,10,P1013,2,68.73,0.0,137.46
T260058,11,P1004,1,128.3,0.0,128.3
T260059,1,P1007,1,202.07,0.0,202.07
T260059,2,P1085,2,272.35,0.0,544.7
T260059,3,P1079,3,374.0,0.0,1122.0
T260059,4,P1040,1,63.22,0.0,63.22
T260059,5,P1033,1,151.0,0.0,151.0
T260059,6,P1022,1,120.2,0.0,120.2
T260060,1,P1015,4,62.27,0.0,249.08
T260060,2,P1046,1,50.37,0.0,50.37
T260060,3,P1041,1,225.23,0.0,225.23
T260060,4,P1004,2,125.29,0.0,250.58
T260060,5,P1049,1,462.23,0.0,462.23
T260060,6,P1035,1,418.23,0.0,418.23
T260061,1,P1062,2,718.94,0.0,1437.88
T260061,2,P1063,2,130.2,0.0,260.4
T260061,3,P1064,1,277.59,0.0,277.59
T260061,4,P1045,2,111.87,0.0,223.74
T260061,5,P1088,1,423.06,0.0,423.06
T260061,6,P1040,4,64.97,0.0,259.88
T260061,7,P1049,1,469.85,0.0,469.85
T260062,1,P1036,2,95.5,0.0,191.0
T260062,2,P1003,2,40.48,0.0,80.96
T260062,3,P1020,1,214.36,0.0,214.36
T260062,4,P1056,3,126.0,0.0,378.0
T260062,5,P1063,2,124.98,0.0,249.96
T260062,6,P1083,2,112.03,0.0,224.06
T260062,7,P1042,1,68.12,0.0,68.12
T260062,8,P1032,3,53.97,0.0,161.91
T260062,9,P1018,1,318.11,0.0,318.11
T260063,1,P1033,2,152.25,0.0,304.5
T260063,2,P1069,1,126.94,0.0,126.94
T260063,3,P1019,1,256.56,0.0,256.56
T260063,4,P1018,2,316.61,0.0,633.22
T260063,5,P1015,1,63.08,0.0,63.08
T260063,6,P1017,3,95.97,0.0,287.91
T260063,7,P1046,1,49.72,0.0,49.72
T260064,1,P1016,1,54.26,0.0,54.26
T260064,2,P1018,3,331.88,0.0,995.64
T260064,3,P1029,3,48.73,0.0,146.19
T260065,1,P1049,1,470.72,0.0,470.72
T260065,2,P1038,3,55.51,0.0,166.53
T260065,3,P1037,1,114.23,0.0,114.23
T260065,4,P1024,2,246.94,0.0,493.88
T260065,5,P1021,1,450.95,0.0,450.95
T260066,1,P1000,1,63.87,0.0,63.87
T260066,2,P1004,4,124.25,0.0,497.0
T260066,3,P1010,2,141.65,0.0,283.3
T260066,4,P1005,1,86.46,0.0,86.46
T260066,5,P1046,3,51.16,0.0,153.48
T260067,1,P1032,2,54.28,0.0,108.56
T260067,2,P1079,2,364.86,0.0,729.72
T260067,3,P1042,1,70.59,0.0,70.59
T260067,4,P1004,2,126.85,0.0,253.7
T260067,5,P1033,1,158.58,0.0,158.58
T260067,6,P1006,2,35.5,0.0,71.0
T260068,1,P1015,2,62.47,0.0,124.94
T260068,2,P1004,2,128.6,0.0,257.2
T260068,3,P1043,3,42.19,0.0,126.57
T260068,4,P1037,4,114.18,0.0,456.72
T260068,5,P1040,1,64.06,0.0,64.06
T260068,6,P1064,1,282.54,0.0,282.54
T260069,1,P1029,1,50.43,0.0,50.43
T260069,2,P1032,1,53.93,0.0,53.93
T260069,3,P1011,1,228.48,0.0,228.48
T260069,4,P1037,2,109.63,0.0,219.26
T260069,5,P1001,3,83.08,0.0,249.24
T260069,6,P1007,1,194.75,0.0,194.75
T260069,7,P1033,3,153.33,0.0,459.99
T260069,8,P1034,3,187.55,0.0,562.65
T260070,1,P1037,2,109.9,0.0,219.8
T260070,2,P1043,2,40.53,0.0,81.06
T260070,3,P1048,1,28.18,0.0,28.18
T260070,4,P1046,4,50.3,0.0,201.2
T260070,5,P1006,1,34.64,0.0,34.64
T260071,1,P1049,1,467.2,0.0,467.2
T260071,2,P1038,2,55.11,0.0,110.22
T260071,3,P1039,1,134.44,0.0,134.44
T260071,4,P1036,1,97.99,0.0,97.99
T260071,5,P1030,2,142.36,0.0,284.72
T260071,6,P1045,1,113.9,0.0,113.9
T260071,7,P1037,1,113.99,0.0,113.99
T260071,8,P1033,1,151.38,0.0,151.38
T260071,9,P1006,1,36.6,0.0,36.6
T260071,10,P1015,2,62.73,0.0,125.46
T260071,11,P1082,3,178.02,0.0,534.06
T260072,1,P1018,3,321.38,0.0,964.14
T260072,2,P1024,1,258.36,0.0,258.36
T260072,3,P1033,4,157.07,0.0,628.28
T260072,4,P1040,2,62.66,0.0,125.32
T260072,5,P1006,2,35.79,0.0,71.58
T260072,6,P1005,4,85.92,0.0,343.68
T260072,7,P1037,2,113.93,0.0,227.86
T260072,8,P1080,1,579.15,0.0,579.15
T260072,9,P1030,4,137.14,0.0,548.56
T260073,1,P1041,2,224.57,0.0,449.14
T260073,2,P1032,2,55.7,0.0,111.4
T260073,3,P1027,1,235.77,0.0,235.77
T260073,4,P1035,1,406.66,0.0,406.66
T260073,5,P1008,2,265.37,0.0,530.74
T260073,6,P1079,2,366.5,0.0,733.0
T260073,7,P1056,2,130.28,0.0,260.56
T260074,1,P1020,2,206.82,0.0,413.64
T260074,2,P1072,4,187.03,0.0,748.12
T260074,3,P1079,2,366.73,0.0,733.46
T260074,4,P1032,2,54.61,0.0,109.22
T260074,5,P1036,4,96.96,0.0,387.84
T260075,1,P1046,2,49.07,0.0,98.14
T260075,2,P1033,2,151.34,0.0,302.68
T260075,3,P1015,3,63.49,0.0,190.47
T260075,4,P1052,3,267.08,0.0,801.24
T260075,5,P1024,2,251.58,0.0,503.16
T260075,6,P1056,3,129.08,0.0,387.24
T260076,1,P1036,1,96.57,0.0,96.57
T260076,2,P1079,2,375.94,0.0,751.88
T260076,3,P1029,2,50.86,0.0,101.72
T260076,4,P1071,1,140.84,0.0,140.84
T260076,5,P1037,1,114.92,0.0,114.92
T260076,6,P1075,2,199.91,0.0,399.82
T260076,7,P1088,2,400.28,0.0,800.56
T260076,8,P1049,1,457.26,0.0,457.26
T260076,9,P1044,2,79.65,0.0,159.3
T260077,1,P1049,1,354.81,0.0,354.81
T260077,2,P1038,3,41.16,18.52,104.96
T260077,3,P1039,4,99.92,0.0,399.68
T260077,4,P1073,1,130.58,0.0,130.58
T260078,1,P1035,2,315.27,0.0,630.54
T260079,1,P1044,1,81.44,0.0,81.44
T260079,2,P1029,2,53.12,0.0,106.24
T260079,3,P1088,1,427.86,0.0,427.86
T260079,4,P1038,1,59.66,0.0,59.66
T260080,1,P1025,1,195.41,0.0,195.41
T260080,2,P1011,1,243.44,0.0,243.44
T260080,3,P1031,2,66.9,0.0,133.8
T260080,4,P1006,2,36.22,0.0,72.44
T260080,5,P1088,1,421.64,0.0,421.64
T260080,6,P1033,1,157.57,0.0,157.57
T260080,7,P1018,1,339.12,0.0,339.12
T260081,1,P1037,2,117.74,0.0,235.48
T260081,2,P1013,2,73.15,0.0,146.3
T260081,3,P1068,3,246.3,0.0,738.9
T260081,4,P1048,1,30.49,0.0,30.49
T260081,5,P1047,1,36.79,0.0,36.79
T260081,6,P1034,2,200.69,0.0,401.38
T260081,7,P1007,1,211.88,0.0,211.88
T260082,1,P1021,1,476.87,0.0,476.87
T260082,2,P1022,2,128.12,0.0,256.24
T260082,3,P1023,1,111.56,0.0,111.56
T260083,1,P1074,2,676.52,0.0,1353.04
T260083,2,P1075,1,200.85,0.0,200.85
T260083,3,P1076,1,301.54,0.0,301.54
T260083,4,P1014,1,118.19,0.0,118.19
T260083,5,P1041,2,234.34,0.0,468.68
T260083,6,P1038,2,56.57,0.0,113.14
T260084,1,P1070,3,105.11,0.0,315.33
T260084,2,P1002,1,53.28,0.0,53.28
T260084,3,P1030,3,143.32,0.0,429.96
T260084,4,P1005,2,90.02,0.0,180.04
T260085,1,P1025,2,188.5,0.0,377.0
T260085,2,P1011,3,231.38,0.0,694.14
T260085,3,P1007,1,207.91,0.0,207.91
T260085,4,P1045,1,118.29,0.0,118.29
T260085,5,P1038,1,57.94,0.0,57.94
T260085,6,P1017,1,102.73,0.0,102.73
T260085,7,P1030,2,145.23,0.0,290.46
T260085,8,P1004,3,135.94,0.0,407.82
T260086,1,P1021,3,489.69,0.0,1469.07
T260086,2,P1022,1,126.37,0.0,126.37
T260086,3,P1023,2,110.17,0.0,220.34
T260086,4,P1037,2,115.34,0.0,230.68
T260087,1,P1074,1,680.46,0.0,680.46
T260087,2,P1075,2,203.45,0.0,406.9
T260087,3,P1076,3,298.73,0.0,896.19
T260087,4,P1026,1,176.93,0.0,176.93
T260087,5,P1017,2,101.27,0.0,202.54
T260087,6,P1030,1,149.76,0.0,149.76
T260087,7,P1043,2,42.03,0.0,84.06
T260087,8,P1008,2,284.75,0.0,569.5
T260087,9,P1085,1,278.64,0.0,278.64
T260087,10,P1037,2,118.51,0.0,237.02
T260088,1,P1037,3,119.6,0.0,358.8
T260088,2,P1082,1,193.74,0.0,193.74
T260088,3,P1032,1,59.41,0.0,59.41
T260088,4,P1044,2,82.69,0.0,165.38
T260088,5,P1059,2,680.76,0.0,1361.52
T260088,6,P1012,4,179.27,0.0,717.08
T260088,7,P1007,2,201.92,0.0,403.84
T260088,8,P1021,1,466.71,0.0,466.71
T260088,9,P1033,4,158.58,0.0,634.32
T260088,10,P1003,2,43.68,0.0,87.36
T260089,1,P1088,1,435.14,0.0,435.14
T260089,2,P1062,1,749.09,0.0,749.09
T260089,3,P1012,1,174.57,0.0,174.57
T260089,4,P1033,3,162.07,0.0,486.21
T260089,5,P1000,3,66.6,0.0,199.8
T260089,6,P1040,2,66.19,0.0,132.38
T260090,1,P1006,3,37.71,0.0,113.13
T260090,2,P1019,1,258.53,0.0,258.53
T260090,3,P1028,1,287.34,0.0,287.34
T260090,4,P1041,2,231.49,0.0,462.98
T260091,1,P1013,1,73.75,0.0,73.75
T260091,2,P1016,1,59.66,0.0,59.66
T260091,3,P1079,3,393.68,0.0,1181.04
T260091,4,P1001,1,90.34,0.0,90.34
T260091,5,P1071,2,150.17,0.0,300.34
T260091,6,P1037,2,115.28,0.0,230.56
T260091,7,P1085,1,286.7,0.0,286.7
T260092,1,P1015,1,68.11,0.0,68.11
T260092,2,P1021,2,462.56,0.0,925.12
T260092,3,P1044,2,80.0,0.0,160.0
T260092,4,P1068,4,249.41,0.0,997.64
T260092,5,P1005,5,90.26,0.0,451.3
T260093,1,P1004,1,131.42,0.0,131.42
T260093,2,P1034,1,205.15,0.0,205.15
T260093,3,P1006,3,37.79,0.0,113.37
T260093,4,P1044,3,83.27,0.0,249.81
T260093,5,P1007,1,209.59,0.0,209.59
T260093,6,P1030,2,148.76,0.0,297.52
T260093,7,P1029,1,53.4,0.0,53.4
T260094,1,P1052,4,275.75,0.0,1103.0
T260094,2,P1053,3,280.5,0.0,841.5
T260094,3,P1041,2,238.9,0.0,477.8
T260094,4,P1026,2,177.6,0.0,355.2
T260094,5,P1036,1,100.9,0.0,100.9
T260094,6,P1021,2,480.41,0.0,960.82
T260095,1,P1033,2,158.0,0.0,316.0
T260095,2,P1068,4,252.82,0.0,1011.28
T260095,3,P1006,4,38.3,0.0,153.2
T260095,4,P1069,2,132.25,0.0,264.5
T260095,5,P1000,1,67.14,0.0,67.14
T260096,1,P1088,2,442.73,0.0,885.46
T260096,2,P1047,2,37.26,0.0,74.52
T260096,3,P1068,2,246.44,0.0,492.88
T260096,4,P1042,3,71.95,0.0,215.85
T260096,5,P1037,2,115.58,0.0,231.16
T260097,1,P1030,3,144.65,0.0,433.95
T260097,2,P1059,1,671.44,0.0,671.44
T260097,3,P1029,4,53.27,0.0,213.08
T260097,4,P1036,1,100.82,0.0,100.82
T260097,5,P1023,2,113.4,0.0,226.8
T260097,6,P1035,3,425.87,0.0,1277.61
T260097,7,P1005,2,89.91,0.0,179.82
T260097,8,P1070,2,103.82,0.0,207.64
T260097,9,P1018,1,347.8,0.0,347.8
T260097,10,P1034,1,204.07,0.0,204.07
T260097,11,P1000,2,67.35,0.0,134.7
T260098,1,P1034,3,201.66,0.0,604.98
T260098,2,P1076,1,290.23,0.0,290.23
T260098,3,P1006,2,37.95,0.0,75.9
T260098,4,P1030,3,151.58,0.0,454.74
T260098,5,P1005,4,93.63,0.0,374.52
T260098,6,P1031,3,66.01,0.0,198.03
T260099,1,P1005,1,90.17,0.0,90.17
T260099,2,P1002,3,53.15,0.0,159.45
T260099,3,P1030,5,148.61,0.0,743.05
T260099,4,P1003,2,42.54,0.0,85.08
T260099,5,P1021,1,475.03,0.0,475.03
T260099,6,P1033,2,165.84,0.0,331.68
T260099,7,P1040,1,65.22,0.0,65.22
T260099,8,P1052,2,273.29,0.0,546.58
T260100,1,P1021,2,462.57,0.0,925.14
T260100,2,P1022,2,128.9,0.0,257.8
T260100,3,P1023,1,114.38,0.0,114.38
T260100,4,P1058,2,212.22,0.0,424.44
T260100,5,P1042,1,74.17,0.0,74.17
T260100,6,P1029,1,51.57,0.0,51.57
T260101,1,P1056,3,135.2,0.0,405.6
T260101,2,P1057,1,87.4,0.0,87.4
T260101,3,P1062,1,720.6,0.0,720.6
T260101,4,P1005,2,92.32,0.0,184.64
T260101,5,P1037,2,118.16,0.0,236.32
T260101,6,P1084,1,570.12,0.0,570.12
T260101,7,P1069,1,131.65,0.0,131.65
T260102,1,P1032,1,58.98,0.0,58.98
T260102,2,P1005,1,93.64,0.0,93.64
T260102,3,P1045,2,117.8,0.0,235.6
T260102,4,P1033,1,165.34,0.0,165.34
T260102,5,P1059,3,688.71,0.0,2066.13
T260102,6,P1001,2,88.22,0.0,176.44
T260102,7,P1037,2,116.87,0.0,233.74
T260102,8,P1029,1,50.63,0.0,50.63
T260102,9,P1015,1,68.14,0.0,68.14
T260102,10,P1069,3,134.39,0.0,403.17
T260102,11,P1063,2,130.14,0.0,260.28
T260103,1,P1020,1,223.88,0.0,223.88
T260103,2,P1024,1,272.22,0.0,272.22
T260103,3,P1012,2,175.06,0.0,350.12
T260103,4,P1034,3,206.71,0.0,620.13
T260103,5,P1036,2,103.5,0.0,207.0
T260103,6,P1085,1,291.17,0.0,291.17
T260104,1,P1005,1,92.4,0.0,92.4
T260104,2,P1029,3,53.43,0.0,160.29
T260104,3,P1032,2,57.74,0.0,115.48
T260104,4,P1018,1,350.17,0.0,350.17
T260104,5,P1078,1,363.06,0.0,363.06
T260104,6,P1050,2,890.03,0.0,1780.06
T260104,7,P1031,1,67.31,0.0,67.31
T260104,8,P1006,1,36.96,0.0,36.96
T260104,9,P1073,1,173.08,0.0,173.08
T260105,1,P1049,1,491.93,0.0,491.93
T260105,2,P1038,2,57.97,0.0,115.94
T260105,3,P1039,2,141.49,0.0,282.98
T260105,4,P1032,1,56.62,0.0,56.62
T260106,1,P1025,3,196.84,0.0,590.52
T260106,2,P1011,1,240.75,0.0,240.75
T260106,3,P1056,2,130.16,0.0,260.32
T260106,4,P1085,1,281.85,0.0,281.85
T260106,5,P1035,3,441.61,0.0,1324.83
T260106,6,P1005,2,92.09,0.0,184.18
T260107,1,P1037,2,119.3,0.0,238.6
T260107,2,P1056,1,131.8,0.0,131.8
T260107,3,P1069,2,134.0,0.0,268.0
T260107,4,P1085,1,289.03,0.0,289.03
T260107,5,P1047,1,37.05,0.0,37.05
T260107,6,P1015,3,66.87,0.0,200.61
T260107,7,P1018,1,339.69,0.0,339.69
T260107,8,P1003,1,43.21,0.0,43.21
T260107,9,P1002,1,52.3,0.0,52.3
T260107,10,P1033,1,159.0,0.0,159.0
T260107,11,P1046,2,51.31,0.0,102.62
T260108,1,P1044,1,80.73,0.0,80.73
T260108,2,P1045,1,120.01,0.0,120.01
T260108,3,P1047,2,37.82,0.0,75.64
T260108,4,P1032,1,57.79,0.0,57.79
T260109,1,P1049,1,494.68,0.0,494.68
T260109,2,P1038,2,57.87,0.0,115.74
T260109,3,P1012,1,181.77,0.0,181.77
T260109,4,P1026,2,177.8,0.0,355.6
T260109,5,P1044,3,83.32,0.0,249.96
T260109,6,P1030,2,143.8,0.0,287.6
T260109,7,P1078,2,366.55,0.0,733.1
T260109,8,P1046,1,53.36,0.0,53.36
T260109,9,P1005,1,92.42,0.0,92.42
T260109,10,P1040,1,66.95,0.0,66.95
T260109,11,P1000,1,67.23,0.0,67.23
T260109,12,P1037,2,118.68,0.0,237.36
T260109,13,P1004,2,135.38,0.0,270.76
T260109,14,P1014,3,119.53,0.0,358.59
T260110,1,P1025,3,188.29,0.0,564.87
T260110,2,P1011,2,237.22,0.0,474.44
T260110,3,P1031,2,67.05,0.0,134.1
T260110,4,P1085,2,283.08,0.0,566.16
T260110,5,P1004,2,134.61,0.0,269.22
T260110,6,P1058,2,208.77,0.0,417.54
T260110,7,P1037,3,114.28,0.0,342.84
T260110,8,P1029,3,52.98,0.0,158.94
T260110,9,P1030,2,144.58,0.0,289.16
T260111,1,P1032,2,57.26,0.0,114.52
T260111,2,P1048,2,29.06,0.0,58.12
T260111,3,P1053,2,287.14,0.0,574.28
T260111,4,P1069,1,135.7,0.0,135.7
T260111,5,P1085,2,289.51,0.0,579.02
T260112,1,P1077,1,562.92,0.0,562.92
T260112,2,P1071,3,143.34,0.0,430.02
T260112,3,P1088,2,433.28,0.0,866.56
T260112,4,P1045,2,117.88,0.0,235.76
T260112,5,P1082,1,190.32,0.0,190.32
T260112,6,P1004,1,131.9,0.0,131.9
T260112,7,P1070,1,104.36,0.0,104.36
T260113,1,P1074,1,689.91,0.0,689.91
T260113,2,P1075,2,205.48,0.0,410.96
T260113,3,P1076,2,288.67,0.0,577.34
T260113,4,P1021,1,488.04,0.0,488.04
T260114,1,P1006,2,37.84,0.0,75.68
T260114,2,P1019,1,264.56,0.0,264.56
T260114,3,P1028,1,288.08,0.0,288.08
T260115,1,P1000,2,67.71,0.0,135.42
T260115,2,P1004,2,135.15,0.0,270.3
T260115,3,P1006,1,36.34,0.0,36.34
T260116,1,P1000,1,68.15,0.0,68.15
T260116,2,P1004,3,128.86,0.0,386.58
T260116,3,P1010,4,143.27,0.0,573.08
T260116,4,P1040,1,67.9,0.0,67.9
T260117,1,P1037,2,118.77,0.0,237.54
T260117,2,P1006,3,37.44,0.0,112.32
T260117,3,P1029,2,53.33,0.0,106.66
T260117,4,P1042,1,74.07,0.0,74.07
T260117,5,P1028,4,284.58,0.0,1138.32
T260117,6,P1046,2,51.43,0.0,102.86
T260117,7,P1072,1,196.98,0.0,196.98
T260117,8,P1015,6,68.74,0.0,412.44
T260117,9,P1083,2,115.96,0.0,231.92
T260117,10,P1081,1,1491.94,0.0,1491.94
T260117,11,P1041,2,240.82,0.0,481.64
T260118,1,P1005,2,94.78,0.0,189.56
T260118,2,P1073,2,177.55,0.0,355.1
T260118,3,P1037,1,119.08,0.0,119.08
T260118,4,P1045,1,114.51,0.0,114.51
T260118,5,P1028,1,279.72,0.0,279.72
T260118,6,P1015,1,67.2,0.0,67.2
T260118,7,P1046,1,51.62,0.0,51.62
T260118,8,P1006,2,36.29,0.0,72.58
T260118,9,P1077,1,569.71,0.0,569.71
T260118,10,P1011,3,241.41,0.0,724.23
T260118,11,P1030,2,146.79,0.0,293.58
T260119,1,P1049,1,491.62,0.0,491.62
T260119,2,P1038,2,58.45,0.0,116.9
T260119,3,P1036,2,102.78,0.0,205.56
T260119,4,P1028,2,277.45,0.0,554.9
T260119,5,P1045,1,118.05,0.0,118.05
T260119,6,P1008,1,283.9,0.0,283.9
T260120,1,P1021,2,471.39,0.0,942.78
T260120,2,P1022,1,123.03,0.0,123.03
T260120,3,P1023,3,114.46,0.0,343.38
T260120,4,P1029,2,51.14,0.0,102.28
T260120,5,P1032,1,57.91,0.0,57.91
T260120,6,P1006,2,37.44,0.0,74.88
T260120,7,P1056,1,129.92,0.0,129.92
T260121,1,P1013,4,74.49,0.0,297.96
T260121,2,P1014,2,119.88,0.0,239.76
T260121,3,P1008,2,285.86,0.0,571.72
T260121,4,P1029,2,50.55,0.0,101.1
T260121,5,P1030,2,146.42,0.0,292.84
T260121,6,P1037,1,115.97,0.0,115.97
T260121,7,P1002,3,53.06,0.0,159.18
T260122,1,P1006,1,37.09,0.0,37.09
T260122,2,P1027,1,241.73,0.0,241.73
T260122,3,P1030,3,148.98,0.0,446.94
T260122,4,P1077,2,570.02,0.0,1140.04
T260122,5,P1043,2,44.14,0.0,88.28
T260122,6,P1004,2,134.9,0.0,269.8
T260122,7,P1034,3,205.62,0.0,616.86
T260123,1,P1021,1,471.96,0.0,471.96
T260123,2,P1022,1,127.64,0.0,127.64
T260123,3,P1023,2,114.29,0.0,228.58
T260123,4,P1042,1,73.6,0.0,73.6
T260123,5,P1019,2,273.54,0.0,547.08
T260123,6,P1014,2,116.12,0.0,232.24
T260124,1,P1013,1,74.44,0.0,74.44
T260124,2,P1014,2,120.1,0.0,240.2
